# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=19240.000000 (1/cm) = 2.38545595785 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.61819e+02
  0    2 2.36706e+01
  0    4 7.67975e+00
  0    6 2.72055e+00
  0    8 1.91731e+00
  0   10 1.67988e+00
  0   12 1.06648e+00
  0   14 1.24130e+00
  0   16 1.26423e+00
  0   18 9.30001e-01
  0   20 1.03424e+00
  0   22 9.58299e-01
  0   24 8.00641e-01
  0   26 7.48823e-01
  0   28 7.69237e-01
  0   30 6.46141e-01
  0   32 5.85131e-01
  0   34 5.64539e-01
  0   36 5.82205e-01
  0   38 6.19431e-01
  0   40 6.31551e-01
  0   42 5.96042e-01
  0   44 5.55460e-01
  0   46 5.20891e-01
  0   48 5.87448e-01
  0   50 6.34831e-01
  0   52 6.39995e-01
  0   54 5.20272e-01
  0   56 7.52181e-01
  0   58 7.74163e-01
  0   60 5.94228e-01
  0   62 5.51408e-01
  0   64 4.92755e-01
  0   66 5.50756e-01
  0   68 4.63629e-01
  0   70 3.64317e-01
  0   72 4.71634e-01
  0   74 3.81910e-01
  0   76 4.15552e-01
  0   78 5.17823e-01
  0   80 3.37572e-01
  0   82 5.78855e-01
  0   84 4.14580e-01
  0   86 6.38729e-01
  0   88 2.56483e-01
  0   90 4.78713e-01
  1    1 1.71479e+02
  1    3 1.75432e+01
  1    5 5.51327e+00
  1    7 2.41866e+00
  1    9 1.80594e+00
  1   11 1.47811e+00
  1   13 1.14421e+00
  1   15 1.21355e+00
  1   17 1.10895e+00
  1   19 9.42998e-01
  1   21 9.15119e-01
  1   23 8.57649e-01
  1   25 7.17042e-01
  1   27 7.49090e-01
  1   29 7.04248e-01
  1   31 6.59630e-01
  1   33 6.61921e-01
  1   35 6.30918e-01
  1   37 5.48560e-01
  1   39 6.35902e-01
  1   41 6.57959e-01
  1   43 5.57009e-01
  1   45 5.37098e-01
  1   47 6.43562e-01
  1   49 6.37646e-01
  1   51 6.17248e-01
  1   53 5.65723e-01
  1   55 6.59252e-01
  1   57 7.77336e-01
  1   59 6.47474e-01
  1   61 5.63809e-01
  1   63 5.29234e-01
  1   65 4.58200e-01
  1   67 5.55895e-01
  1   69 4.07919e-01
  1   71 4.38682e-01
  1   73 4.62197e-01
  1   75 3.94197e-01
  1   77 5.95955e-01
  1   79 3.77661e-01
  1   81 6.19529e-01
  1   83 3.81010e-01
  1   85 6.04486e-01
  1   87 3.12067e-01
  1   89 4.77758e-01
  2    0 4.73470e+00
  2    2 1.70796e+02
  2    4 1.49670e+01
  2    6 4.85077e+00
  2    8 2.21419e+00
  2   10 1.61406e+00
  2   12 1.39195e+00
  2   14 1.16853e+00
  2   16 1.18078e+00
  2   18 1.05070e+00
  2   20 9.84500e-01
