# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=34240.000000 (1/cm) = 4.24521891875 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.44801e+02
  0    2 1.80074e+01
  0    4 5.35000e+00
  0    6 2.22558e+00
  0    8 1.57872e+00
  0   10 1.87062e+00
  0   12 1.27244e+00
  0   14 1.01125e+00
  0   16 1.11658e+00
  0   18 9.43326e-01
  0   20 7.57469e-01
  0   22 7.69565e-01
  0   24 7.62056e-01
  0   26 7.03695e-01
  0   28 7.21376e-01
  0   30 5.53526e-01
  0   32 7.52120e-01
  0   34 6.54091e-01
  0   36 7.40312e-01
  0   38 4.77685e-01
  0   40 6.13673e-01
  0   42 5.64429e-01
  0   44 5.78980e-01
  0   46 6.23055e-01
  0   48 7.07024e-01
  0   50 7.62520e-01
  0   52 6.82154e-01
  0   54 5.75052e-01
  0   56 5.56367e-01
  0   58 4.84199e-01
  0   60 4.73274e-01
  0   62 4.67311e-01
  0   64 3.76540e-01
  0   66 4.88266e-01
  0   68 5.00626e-01
  0   70 4.56490e-01
  0   72 4.45034e-01
  0   74 4.98514e-01
  0   76 3.96327e-01
  0   78 4.23435e-01
  0   80 4.11754e-01
  0   82 3.09670e-01
  0   84 4.18986e-01
  0   86 3.00025e-01
  0   88 3.38303e-01
  0   90 2.95805e-01
  1    1 1.51843e+02
  1    3 1.31646e+01
  1    5 4.01945e+00
  1    7 1.90166e+00
  1    9 1.71490e+00
  1   11 1.62310e+00
  1   13 1.16847e+00
  1   15 1.12502e+00
  1   17 1.07946e+00
  1   19 8.66275e-01
  1   21 7.76768e-01
  1   23 7.80602e-01
  1   25 7.83088e-01
  1   27 7.61774e-01
  1   29 6.82196e-01
  1   31 6.55195e-01
  1   33 6.44121e-01
  1   35 6.22730e-01
  1   37 5.89341e-01
  1   39 5.30956e-01
  1   41 5.81842e-01
  1   43 5.87747e-01
  1   45 6.58942e-01
  1   47 6.32882e-01
  1   49 7.35890e-01
  1   51 6.89932e-01
  1   53 5.89089e-01
  1   55 5.12804e-01
  1   57 5.81785e-01
  1   59 4.87834e-01
  1   61 4.58678e-01
  1   63 4.44824e-01
  1   65 4.59482e-01
  1   67 4.79700e-01
  1   69 5.04537e-01
  1   71 4.28550e-01
  1   73 5.73694e-01
  1   75 4.51091e-01
  1   77 4.39483e-01
  1   79 3.66963e-01
  1   81 2.99497e-01
  1   83 3.57949e-01
  1   85 3.32940e-01
  1   87 3.16952e-01
  1   89 3.27442e-01
  2    0 3.60174e+00
  2    2 1.51542e+02
  2    4 1.13850e+01
  2    6 3.45148e+00
  2    8 1.98707e+00
  2   10 1.59681e+00
  2   12 1.44605e+00
  2   14 1.23789e+00
  2   16 1.05801e+00
  2   18 1.04861e+00
  2   20 8.06395e-01
  2   22 8.18573e-01
  2   24 6.98962e-01
  2   26 7.85953e-01
  2   28 6.43674e-01
  2   30 7.29650e-01
  2   32 6.96796e-01
  2   34 6.32865e-01
  2   36 6.41541e-01
  2   38 5.82070e-01
  2   40 6.11506e-01
  2   42 5.49278e-01
  2   44 6.19964e-01
  2   46 5.97383e-01
  2   48 6.34653e-01
  2   50 7.01218e-01
  2   52 7.14891e-01
  2   54 6.44537e-01
  2   56 5.15196e-01
  2   58 4.71237e-01
  2   60 5.04371e-01
  2   62 4.49015e-01
  2   64 4.12860e-01
  2   66 4.26526e-01
  2   68 4.41568e-01
  2   70 4.38676e-01
  2   72 4.43720e-01
  2   74 4.78116e-01
  2   76 3.97224e-01
  2   78 4.56533e-01
  2   80 3.71335e-01
  2   82 3.13368e-01
  2   84 3.18740e-01
  2   86 3.89713e-01
  2   88 3.51208e-01
  2   90 2.83758e-01
  3    1 5.64263e+00
  3    3 1.51038e+02
  3    5 1.05727e+01
  3    7 3.41861e+00
  3    9 1.83833e+00
  3   11 1.43493e+00
  3   13 1.43704e+00
  3   15 1.17314e+00
  3   17 1.01130e+00
  3   19 9.28421e-01
  3   21 8.35003e-01
  3   23 7.97800e-01
  3   25 7.02435e-01
  3   27 7.66762e-01
  3   29 7.03788e-01
  3   31 7.10214e-01
  3   33 6.56650e-01
  3   35 5.79016e-01
  3   37 6.28728e-01
  3   39 5.91876e-01
  3   41 5.94701e-01
  3   43 6.08395e-01
  3   45 6.76232e-01
  3   47 6.60259e-01
  3   49 6.51751e-01
  3   51 7.09111e-01
  3   53 6.42340e-01
  3   55 5.38175e-01
  3   57 5.45112e-01
  3   59 5.29444e-01
  3   61 4.50324e-01
  3   63 4.47560e-01
  3   65 4.42131e-01
  3   67 4.46408e-01
  3   69 4.90601e-01
  3   71 4.68991e-01
  3   73 4.86851e-01
  3   75 4.06976e-01
  3   77 4.74051e-01
  3   79 3.68715e-01
  3   81 3.16767e-01
  3   83 3.45400e-01
  3   85 3.55321e-01
  3   87 3.74249e-01
  3   89 3.03415e-01
  4    0 5.94580e-01
  4    2 6.32599e+00
  4    4 1.51068e+02
  4    6 1.02000e+01
  4    8 3.20140e+00
  4   10 1.74488e+00
  4   12 1.47537e+00
  4   14 1.36030e+00
  4   16 1.13478e+00
  4   18 9.65717e-01
  4   20 9.06387e-01
  4   22 8.57214e-01
  4   24 7.21954e-01
  4   26 7.51583e-01
  4   28 7.05645e-01
  4   30 6.99188e-01
  4   32 6.90223e-01
  4   34 6.08988e-01
  4   36 6.53953e-01
  4   38 6.03092e-01
  4   40 6.23084e-01
  4   42 5.34995e-01
  4   44 6.27959e-01
  4   46 6.23064e-01
  4   48 6.69367e-01
  4   50 6.44159e-01
  4   52 6.94179e-01
  4   54 6.09638e-01
  4   56 5.70138e-01
  4   58 5.27327e-01
  4   60 5.05960e-01
  4   62 4.49369e-01
  4   64 4.02400e-01
  4   66 4.44296e-01
  4   68 4.46564e-01
  4   70 4.90698e-01
  4   72 4.79201e-01
  4   74 4.83568e-01
  4   76 3.73653e-01
  4   78 4.55738e-01
  4   80 3.81785e-01
  4   82 3.09929e-01
  4   84 3.24370e-01
  4   86 3.50594e-01
  4   88 3.58586e-01
  4   90 3.01290e-01
  5    1 1.09657e+00
  5    3 6.72950e+00
  5    5 1.51065e+02
  5    7 9.89617e+00
  5    9 3.10603e+00
  5   11 1.74269e+00
  5   13 1.41317e+00
  5   15 1.32413e+00
  5   17 1.06084e+00
  5   19 9.45057e-01
  5   21 9.14868e-01
  5   23 8.30408e-01
  5   25 7.74421e-01
  5   27 7.53259e-01
  5   29 7.30362e-01
  5   31 7.07961e-01
  5   33 6.45440e-01
  5   35 6.12209e-01
  5   37 5.91442e-01
  5   39 6.40149e-01
  5   41 5.63518e-01
  5   43 6.09507e-01
  5   45 6.62811e-01
  5   47 6.79198e-01
  5   49 6.61421e-01
  5   51 6.22158e-01
  5   53 6.13524e-01
  5   55 5.52294e-01
  5   57 5.83075e-01
  5   59 5.16945e-01
  5   61 4.46111e-01
  5   63 4.22767e-01
  5   65 4.61434e-01
  5   67 5.32084e-01
  5   69 4.96616e-01
  5   71 4.51216e-01
  5   73 4.89665e-01
  5   75 3.93620e-01
  5   77 4.62518e-01
  5   79 3.41921e-01
  5   81 3.21287e-01
  5   83 3.77227e-01
  5   85 3.73840e-01
  5   87 3.37434e-01
  5   89 3.70272e-01
  6    0 1.71281e-01
  6    2 1.32804e+00
  6    4 7.06329e+00
  6    6 1.51109e+02
  6    8 9.69555e+00
  6   10 3.05900e+00
  6   12 1.70793e+00
  6   14 1.35987e+00
  6   16 1.27307e+00
  6   18 1.02826e+00
  6   20 9.02033e-01
  6   22 9.32383e-01
  6   24 8.25779e-01
  6   26 7.73711e-01
  6   28 7.32039e-01
  6   30 7.23727e-01
  6   32 6.48207e-01
  6   34 7.06398e-01
  6   36 6.12893e-01
  6   38 6.62169e-01
  6   40 5.86248e-01
  6   42 5.74753e-01
  6   44 6.09409e-01
  6   46 6.51325e-01
  6   48 6.81964e-01
  6   50 5.98157e-01
  6   52 6.53934e-01
  6   54 5.84997e-01
