# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=18240.000000 (1/cm) = 2.26147176045 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.65656e+02
  0    2 2.40761e+01
  0    4 7.91625e+00
  0    6 2.82757e+00
  0    8 1.96517e+00
  0   10 1.65628e+00
  0   12 1.05273e+00
  0   14 1.23449e+00
  0   16 1.25008e+00
  0   18 9.70187e-01
  0   20 9.82231e-01
  0   22 9.65936e-01
  0   24 8.71104e-01
  0   26 7.56057e-01
  0   28 7.33544e-01
  0   30 6.56360e-01
  0   32 6.09136e-01
  0   34 5.66797e-01
  0   36 5.66360e-01
  0   38 6.21074e-01
  0   40 6.17224e-01
  0   42 5.54656e-01
  0   44 5.82373e-01
  0   46 5.13050e-01
  0   48 5.55946e-01
  0   50 6.27566e-01
  0   52 6.58818e-01
  0   54 5.13755e-01
  0   56 7.20410e-01
  0   58 7.60985e-01
  0   60 7.09113e-01
  0   62 5.45465e-01
  0   64 5.18797e-01
  0   66 5.07418e-01
  0   68 5.51770e-01
  0   70 3.83843e-01
  0   72 4.34618e-01
  0   74 4.40139e-01
  0   76 3.19565e-01
  0   78 5.53353e-01
  0   80 3.36872e-01
  0   82 6.32724e-01
  0   84 3.99575e-01
  0   86 6.29910e-01
  0   88 2.90060e-01
  0   90 4.51745e-01
  1    1 1.75232e+02
  1    3 1.79013e+01
  1    5 5.69315e+00
  1    7 2.49591e+00
  1    9 1.82061e+00
  1   11 1.45167e+00
  1   13 1.13458e+00
  1   15 1.19913e+00
  1   17 1.09638e+00
  1   19 9.59603e-01
  1   21 9.18466e-01
  1   23 8.98732e-01
  1   25 7.63337e-01
  1   27 7.45747e-01
  1   29 6.99246e-01
  1   31 6.62352e-01
  1   33 6.56955e-01
  1   35 6.27746e-01
  1   37 5.46077e-01
  1   39 6.37322e-01
  1   41 6.48159e-01
  1   43 5.44355e-01
  1   45 5.40224e-01
  1   47 6.06388e-01
  1   49 6.41158e-01
  1   51 6.34416e-01
  1   53 5.56907e-01
  1   55 6.47909e-01
  1   57 7.12957e-01
  1   59 7.41405e-01
  1   61 5.73826e-01
  1   63 5.72483e-01
  1   65 4.57321e-01
  1   67 5.67888e-01
  1   69 4.39385e-01
  1   71 4.10811e-01
  1   73 5.16002e-01
  1   75 3.24853e-01
  1   77 6.43463e-01
  1   79 3.38245e-01
  1   81 6.80976e-01
  1   83 3.84425e-01
  1   85 5.98583e-01
  1   87 3.01048e-01
  1   89 4.85347e-01
  2    0 4.81585e+00
  2    2 1.74813e+02
  2    4 1.52698e+01
  2    6 5.01391e+00
  2    8 2.26796e+00
  2   10 1.62142e+00
  2   12 1.38763e+00
  2   14 1.16563e+00
  2   16 1.15768e+00
  2   18 1.06195e+00
  2   20 9.89860e-01
  2   22 8.91031e-01
  2   24 8.44260e-01
  2   26 7.47957e-01
  2   28 7.21655e-01
  2   30 6.47916e-01
  2   32 6.17208e-01
  2   34 5.97102e-01
  2   36 6.06316e-01
  2   38 6.20114e-01
  2   40 6.25116e-01
  2   42 5.77842e-01
  2   44 5.94017e-01
  2   46 5.86069e-01
  2   48 5.55645e-01
  2   50 6.16496e-01
  2   52 5.95380e-01
  2   54 6.00532e-01
  2   56 6.74714e-01
  2   58 7.18551e-01
  2   60 6.43066e-01
  2   62 5.62748e-01
  2   64 6.07326e-01
  2   66 4.57459e-01
  2   68 5.05345e-01
  2   70 3.85304e-01
  2   72 4.39489e-01
  2   74 4.57385e-01
  2   76 3.44142e-01
  2   78 5.89406e-01
  2   80 3.95101e-01
  2   82 6.22734e-01
  2   84 3.75910e-01
  2   86 5.97740e-01
  2   88 2.65185e-01
  2   90 5.38022e-01
  3    1 7.67365e+00
  3    3 1.74059e+02
  3    5 1.41494e+01
  3    7 4.64215e+00
  3    9 2.09718e+00
  3   11 1.66137e+00
  3   13 1.41598e+00
  3   15 1.09379e+00
  3   17 1.11543e+00
  3   19 1.08161e+00
  3   21 8.97848e-01
