# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=2240.000000 (1/cm) = 0.277724602161 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 2.56775e+02
  0    2 3.46633e+01
  0    4 1.44910e+01
  0    6 8.88699e+00
  0    8 7.01532e+00
  0   10 5.34320e+00
  0   12 3.91948e+00
  0   14 2.91950e+00
  0   16 2.23060e+00
  0   18 1.82583e+00
  0   20 1.67722e+00
  0   22 1.65229e+00
  0   24 1.45597e+00
  0   26 1.22009e+00
  0   28 1.21936e+00
  0   30 1.23765e+00
  0   32 1.09768e+00
  0   34 9.73927e-01
  0   36 9.21907e-01
  0   38 8.93776e-01
  0   40 8.35861e-01
  0   42 7.96883e-01
  0   44 7.64573e-01
  0   46 6.93603e-01
  0   48 6.30077e-01
  0   50 5.94434e-01
  0   52 5.82099e-01
  0   54 5.36851e-01
  0   56 4.60184e-01
  0   58 4.27049e-01
  0   60 4.01750e-01
  0   62 3.91413e-01
  0   64 3.69847e-01
  0   66 2.74164e-01
  0   68 1.71155e-01
  0   70 9.25556e-02
  0   72 4.76278e-02
  0   74 1.67521e-02
  1    1 2.70771e+02
  1    3 2.72033e+01
  1    5 1.21412e+01
  1    7 8.07696e+00
  1    9 6.27529e+00
  1   11 4.67711e+00
  1   13 3.42556e+00
  1   15 2.57004e+00
  1   17 2.03183e+00
  1   19 1.75684e+00
  1   21 1.65806e+00
  1   23 1.54221e+00
  1   25 1.33919e+00
  1   27 1.22880e+00
  1   29 1.22346e+00
  1   31 1.15343e+00
  1   33 1.03706e+00
  1   35 9.66711e-01
  1   37 9.17381e-01
  1   39 8.61100e-01
  1   41 8.22491e-01
  1   43 7.93747e-01
  1   45 7.43732e-01
  1   47 6.64002e-01
  1   49 6.06911e-01
  1   51 5.88556e-01
  1   53 5.65159e-01
  1   55 4.95661e-01
  1   57 4.39880e-01
  1   59 4.07793e-01
  1   61 3.97582e-01
  1   63 3.84491e-01
  1   65 3.22404e-01
  1   67 2.19126e-01
  1   69 1.34760e-01
  1   71 6.78803e-02
  1   73 2.87812e-02
  1   75 5.92757e-03
  2    0 6.93991e+00
  2    2 2.71166e+02
  2    4 2.42874e+01
  2    6 1.11137e+01
  2    8 7.40074e+00
  2   10 5.63984e+00
  2   12 4.17272e+00
  2   14 3.06432e+00
  2   16 2.35528e+00
  2   18 1.93807e+00
  2   20 1.72872e+00
  2   22 1.58144e+00
  2   24 1.44403e+00
  2   26 1.33205e+00
  2   28 1.25065e+00
  2   30 1.16966e+00
  2   32 1.08970e+00
  2   34 1.01273e+00
  2   36 9.47288e-01
  2   38 8.83140e-01
  2   40 8.34279e-01
  2   42 8.04235e-01
  2   44 7.66976e-01
  2   46 7.03690e-01
  2   48 6.31266e-01
  2   50 5.96663e-01
  2   52 5.76381e-01
  2   54 5.38663e-01
  2   56 4.73788e-01
  2   58 4.23283e-01
  2   60 4.01730e-01
  2   62 3.92740e-01
  2   64 3.58742e-01
  2   66 2.75284e-01
  2   68 1.78006e-01
  2   70 9.75432e-02
  2   72 4.55079e-02
  2   74 1.67182e-02
  3    1 1.16789e+01
  3    3 2.71362e+02
  3    5 2.28835e+01
  3    7 1.03824e+01
  3    9 6.82071e+00
  3   11 5.14316e+00
  3   13 3.77111e+00
  3   15 2.80166e+00
  3   17 2.22626e+00
  3   19 1.88966e+00
  3   21 1.65194e+00
  3   23 1.48541e+00
  3   25 1.41471e+00
  3   27 1.32907e+00
  3   29 1.19829e+00
  3   31 1.10874e+00
  3   33 1.06497e+00
  3   35 1.00365e+00
  3   37 9.27879e-01
  3   39 8.63443e-01
  3   41 8.24955e-01
  3   43 7.93940e-01
  3   45 7.40428e-01
  3   47 6.72735e-01
  3   49 6.20935e-01
  3   51 5.86818e-01
  3   53 5.54178e-01
  3   55 5.12743e-01
  3   57 4.44853e-01
  3   59 4.07975e-01
  3   61 3.95008e-01
  3   63 3.74936e-01
  3   65 3.18605e-01
  3   67 2.31929e-01
  3   69 1.38395e-01
  3   71 6.91032e-02
  3   73 2.90024e-02
  3   75 8.00097e-03
  4    0 1.61574e+00
  4    2 1.35260e+01
  4    4 2.71844e+02
  4    6 2.19043e+01
  4    8 9.75839e+00
  4   10 6.34731e+00
  4   12 4.75128e+00
  4   14 3.50123e+00
  4   16 2.64847e+00
  4   18 2.15216e+00
  4   20 1.80806e+00
  4   22 1.57133e+00
  4   24 1.46824e+00
  4   26 1.41175e+00
  4   28 1.28417e+00
  4   30 1.15984e+00
  4   32 1.09038e+00
  4   34 1.03531e+00
  4   36 9.68359e-01
  4   38 9.00637e-01
  4   40 8.48620e-01
  4   42 8.07689e-01
  4   44 7.63511e-01
  4   46 7.10165e-01
  4   48 6.52165e-01
  4   50 6.04026e-01
  4   52 5.70975e-01
  4   54 5.38034e-01
  4   56 4.86696e-01
  4   58 4.28247e-01
  4   60 4.02107e-01
  4   62 3.87283e-01
  4   64 3.48224e-01
  4   66 2.78319e-01
  4   68 1.88364e-01
  4   70 1.03137e-01
  4   72 4.73502e-02
  4   74 1.87050e-02
  5    1 3.32746e+00
  5    3 1.46082e+01
  5    5 2.72277e+02
  5    7 2.11179e+01
  5    9 9.25612e+00
  5   11 5.95669e+00
  5   13 4.46294e+00
  5   15 3.31180e+00
  5   17 2.54232e+00
  5   19 2.05693e+00
  5   21 1.72862e+00
  5   23 1.55249e+00
  5   25 1.45152e+00
  5   27 1.34568e+00
  5   29 1.23336e+00
  5   31 1.14644e+00
  5   33 1.07235e+00
  5   35 1.00638e+00
  5   37 9.47603e-01
  5   39 8.95178e-01
  5   41 8.38435e-01
  5   43 7.83945e-01
  5   45 7.33840e-01
  5   47 6.90506e-01
