# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=12240.000000 (1/cm) = 1.51756657609 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.93849e+02
  0    2 2.60470e+01
  0    4 1.01052e+01
  0    6 4.05253e+00
  0    8 2.44427e+00
  0   10 1.59195e+00
  0   12 1.26329e+00
  0   14 1.38627e+00
  0   16 1.08873e+00
  0   18 8.94677e-01
  0   20 1.01698e+00
  0   22 9.47543e-01
  0   24 8.85191e-01
  0   26 8.06275e-01
  0   28 7.88220e-01
  0   30 6.77686e-01
  0   32 7.12077e-01
  0   34 6.31615e-01
  0   36 5.95410e-01
  0   38 6.16715e-01
  0   40 5.58326e-01
  0   42 5.97033e-01
  0   44 5.87729e-01
  0   46 5.64234e-01
  0   48 5.46247e-01
  0   50 5.75339e-01
  0   52 5.84600e-01
  0   54 6.19776e-01
  0   56 6.63933e-01
  0   58 7.60488e-01
  0   60 5.39750e-01
  0   62 8.54023e-01
  0   64 4.12657e-01
  0   66 9.43628e-01
  0   68 4.47355e-01
  0   70 6.34371e-01
  0   72 4.00621e-01
  0   74 4.80581e-01
  0   76 4.88623e-01
  0   78 5.18561e-01
  0   80 4.42019e-01
  0   82 4.99584e-01
  0   84 4.42403e-01
  0   86 5.76273e-01
  0   88 2.69364e-01
  0   90 3.93562e-01
  1    1 2.04351e+02
  1    3 2.00847e+01
  1    5 7.49113e+00
  1    7 3.33592e+00
  1    9 2.07881e+00
  1   11 1.45757e+00
  1   13 1.33682e+00
  1   15 1.25355e+00
  1   17 1.02092e+00
  1   19 9.82337e-01
  1   21 1.00064e+00
  1   23 8.95231e-01
  1   25 8.41443e-01
  1   27 7.93594e-01
  1   29 7.37832e-01
  1   31 6.66161e-01
  1   33 6.43869e-01
  1   35 6.22664e-01
  1   37 5.82706e-01
  1   39 5.72901e-01
  1   41 5.67337e-01
  1   43 5.63747e-01
  1   45 5.98831e-01
  1   47 5.32794e-01
  1   49 6.04575e-01
  1   51 5.69485e-01
  1   53 6.29416e-01
  1   55 6.05480e-01
  1   57 7.63779e-01
  1   59 5.80782e-01
  1   61 8.47858e-01
  1   63 5.21367e-01
  1   65 8.69129e-01
  1   67 5.50269e-01
  1   69 6.36250e-01
  1   71 4.63524e-01
  1   73 4.70156e-01
  1   75 5.51636e-01
  1   77 4.78656e-01
  1   79 4.54813e-01
  1   81 5.11087e-01
  1   83 4.72328e-01
  1   85 5.95623e-01
  1   87 2.70394e-01
  1   89 4.31697e-01
  2    0 5.21039e+00
  2    2 2.04164e+02
  2    4 1.72725e+01
  2    6 6.42187e+00
  2    8 2.90207e+00
  2   10 1.86421e+00
  2   12 1.45858e+00
  2   14 1.25916e+00
  2   16 1.14604e+00
  2   18 1.03127e+00
  2   20 9.46575e-01
  2   22 9.21137e-01
  2   24 8.96288e-01
  2   26 7.92127e-01
  2   28 7.64446e-01
  2   30 6.95646e-01
  2   32 6.84457e-01
  2   34 6.47459e-01
  2   36 5.96175e-01
  2   38 6.06673e-01
  2   40 5.58713e-01
  2   42 5.92645e-01
  2   44 5.78393e-01
  2   46 5.60223e-01
  2   48 5.56981e-01
  2   50 5.95664e-01
  2   52 5.92271e-01
  2   54 6.65568e-01
  2   56 6.23521e-01
  2   58 7.35735e-01
  2   60 5.90853e-01
  2   62 8.30696e-01
  2   64 5.00829e-01
  2   66 8.20059e-01
  2   68 4.94487e-01
  2   70 6.06840e-01
  2   72 4.67517e-01
  2   74 4.59336e-01
  2   76 5.00742e-01
  2   78 4.91295e-01
  2   80 4.35382e-01
  2   82 5.37880e-01
  2   84 4.46775e-01
  2   86 5.73827e-01
  2   88 2.61502e-01
  2   90 4.16226e-01
  3    1 8.61048e+00
  3    3 2.03665e+02
  3    5 1.59534e+01
  3    7 5.80610e+00
  3    9 2.67921e+00
  3   11 1.81036e+00
  3   13 1.39358e+00
  3   15 1.18439e+00
  3   17 1.15549e+00
  3   19 1.02569e+00
  3   21 9.16668e-01
  3   23 9.32163e-01
  3   25 8.70431e-01
  3   27 7.68644e-01
  3   29 7.37815e-01
  3   31 7.14627e-01
  3   33 6.53021e-01
  3   35 6.26319e-01
  3   37 6.10486e-01
  3   39 6.00070e-01
  3   41 5.61788e-01
  3   43 5.63223e-01
  3   45 5.80298e-01
  3   47 5.52472e-01
  3   49 6.03625e-01
  3   51 5.88813e-01
  3   53 5.95106e-01
  3   55 6.29367e-01
  3   57 7.23853e-01
  3   59 6.54705e-01
  3   61 7.69209e-01
  3   63 6.07192e-01
  3   65 7.50154e-01
  3   67 5.76318e-01
  3   69 6.04811e-01
  3   71 5.37651e-01
  3   73 4.59632e-01
  3   75 5.39879e-01
  3   77 4.79884e-01
  3   79 4.48288e-01
  3   81 5.62372e-01
  3   83 4.63679e-01
  3   85 5.96695e-01
  3   87 2.63799e-01
  3   89 4.35431e-01
  4    0 1.12352e+00
  4    2 9.60011e+00
