# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=5240.000000 (1/cm) = 0.649677194341 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 2.12106e+02
  0    2 2.78966e+01
  0    4 1.27692e+01
  0    6 8.43224e+00
  0    8 4.45352e+00
  0   10 2.63172e+00
  0   12 2.08268e+00
  0   14 1.50489e+00
  0   16 1.39231e+00
  0   18 1.44786e+00
  0   20 1.19247e+00
  0   22 1.02437e+00
  0   24 1.12213e+00
  0   26 1.05655e+00
  0   28 9.17061e-01
  0   30 9.01053e-01
  0   32 9.21889e-01
  0   34 8.71615e-01
  0   36 8.22013e-01
  0   38 8.12431e-01
  0   40 7.88763e-01
  0   42 7.61424e-01
  0   44 6.93620e-01
  0   46 6.91701e-01
  0   48 6.79389e-01
  0   50 6.63431e-01
  0   52 5.57842e-01
  0   54 5.67539e-01
  0   56 5.50499e-01
  0   58 5.27730e-01
  0   60 4.78435e-01
  0   62 4.47661e-01
  0   64 4.66729e-01
  0   66 4.18258e-01
  0   68 4.17824e-01
  0   70 3.93379e-01
  0   72 4.59524e-01
  0   74 3.27365e-01
  0   76 4.53874e-01
  0   78 3.04814e-01
  0   80 3.26911e-01
  0   82 4.08129e-01
  0   84 2.65876e-01
  0   86 3.66031e-01
  0   88 1.44563e-01
  0   90 1.22613e-01
  1    1 2.23382e+02
  1    3 2.24363e+01
  1    5 1.09940e+01
  1    7 6.61361e+00
  1    9 3.59462e+00
  1   11 2.38245e+00
  1   13 1.82133e+00
  1   15 1.45253e+00
  1   17 1.40200e+00
  1   19 1.31290e+00
  1   21 1.10983e+00
  1   23 1.07572e+00
  1   25 1.08039e+00
  1   27 9.85299e-01
  1   29 9.09409e-01
  1   31 9.11751e-01
  1   33 8.97406e-01
  1   35 8.48354e-01
  1   37 8.16364e-01
  1   39 8.03903e-01
  1   41 7.84389e-01
  1   43 7.24189e-01
  1   45 6.93212e-01
  1   47 6.87679e-01
  1   49 6.94907e-01
  1   51 5.84716e-01
  1   53 5.73635e-01
  1   55 5.45514e-01
  1   57 5.47526e-01
  1   59 4.89060e-01
  1   61 4.57497e-01
  1   63 4.85180e-01
  1   65 4.21812e-01
  1   67 4.32771e-01
  1   69 4.03844e-01
  1   71 4.52433e-01
  1   73 3.29972e-01
  1   75 4.88558e-01
  1   77 3.19872e-01
  1   79 3.56869e-01
  1   81 4.09672e-01
  1   83 2.75405e-01
  1   85 4.10767e-01
  1   87 1.55320e-01
  1   89 1.52298e-01
  2    0 5.58182e+00
  2    2 2.23811e+02
  2    4 2.02926e+01
  2    6 9.41527e+00
  2    8 5.63131e+00
  2   10 3.22656e+00
  2   12 2.11801e+00
  2   14 1.71184e+00
  2   16 1.46589e+00
  2   18 1.33100e+00
  2   20 1.23892e+00
  2   22 1.13703e+00
  2   24 1.05997e+00
  2   26 1.02448e+00
  2   28 9.71977e-01
  2   30 9.25154e-01
  2   32 8.93145e-01
  2   34 8.71091e-01
  2   36 8.43885e-01
  2   38 8.08261e-01
  2   40 7.83244e-01
  2   42 7.52266e-01
  2   44 7.09177e-01
  2   46 6.93837e-01
  2   48 6.77066e-01
  2   50 6.47748e-01
  2   52 5.73449e-01
  2   54 5.75401e-01
  2   56 5.39170e-01
  2   58 5.21287e-01
  2   60 4.89718e-01
  2   62 4.54730e-01
  2   64 4.69093e-01
  2   66 4.28154e-01
  2   68 4.25349e-01
  2   70 3.90806e-01
  2   72 4.48094e-01
  2   74 3.26916e-01
  2   76 4.53021e-01
  2   78 3.11204e-01
  2   80 3.22952e-01
  2   82 4.00717e-01
  2   84 2.69027e-01
  2   86 3.82646e-01
  2   88 1.41574e-01
  2   90 1.22084e-01
  3    1 9.62272e+00
  3    3 2.24113e+02
  3    5 1.86931e+01
  3    7 8.43871e+00
  3    9 5.11739e+00
  3   11 2.93404e+00
  3   13 2.01554e+00
  3   15 1.68637e+00
  3   17 1.38595e+00
  3   19 1.25714e+00
  3   21 1.24443e+00
  3   23 1.11591e+00
  3   25 1.01375e+00
  3   27 1.00022e+00
  3   29 9.70514e-01
  3   31 9.06572e-01
  3   33 8.75154e-01
  3   35 8.65903e-01
  3   37 8.32224e-01
  3   39 7.98413e-01
  3   41 7.69020e-01
  3   43 7.30522e-01
  3   45 7.08219e-01
  3   47 6.81777e-01
  3   49 6.61502e-01
  3   51 5.97679e-01
  3   53 5.91488e-01
  3   55 5.38510e-01
  3   57 5.36680e-01
  3   59 4.96159e-01
  3   61 4.88734e-01
  3   63 4.71649e-01
  3   65 4.31556e-01
  3   67 4.51734e-01
  3   69 3.99012e-01
  3   71 4.40537e-01
  3   73 3.37401e-01
  3   75 4.85536e-01
  3   77 3.23527e-01
  3   79 3.62537e-01
  3   81 4.04158e-01
  3   83 2.76439e-01
  3   85 4.18843e-01
  3   87 1.57695e-01
  3   89 1.39329e-01
  4    0 1.42092e+00
  4    2 1.12855e+01
  4    4 2.23780e+02
  4    6 1.76485e+01
  4    8 7.89963e+00
  4   10 4.72961e+00
  4   12 2.76286e+00
  4   14 1.96080e+00
  4   16 1.60553e+00
  4   18 1.33439e+00
  4   20 1.26310e+00
  4   22 1.21648e+00
  4   24 1.07496e+00
  4   26 1.00024e+00
  4   28 1.00497e+00
  4   30 9.56758e-01
  4   32 8.91867e-01
  4   34 8.64928e-01
  4   36 8.53582e-01
  4   38 8.19770e-01
  4   40 7.77339e-01
  4   42 7.48893e-01
  4   44 7.23005e-01
  4   46 7.00816e-01
  4   48 6.67121e-01
  4   50 6.33148e-01
  4   52 5.91548e-01
  4   54 5.88234e-01
  4   56 5.24636e-01
  4   58 5.29597e-01
  4   60 4.93966e-01
  4   62 4.79808e-01
  4   64 4.68281e-01
  4   66 4.34408e-01
  4   68 4.36706e-01
  4   70 3.93872e-01
  4   72 4.31420e-01
