# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=9240.000000 (1/cm) = 1.14561398391 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.99971e+02
  0    2 2.65481e+01
  0    4 1.15405e+01
  0    6 5.39504e+00
  0    8 2.81716e+00
  0   10 1.70409e+00
  0   12 1.53904e+00
  0   14 1.43570e+00
  0   16 1.06228e+00
  0   18 1.02898e+00
  0   20 1.11873e+00
  0   22 9.20399e-01
  0   24 8.41051e-01
  0   26 8.99811e-01
  0   28 8.38344e-01
  0   30 7.44700e-01
  0   32 7.30676e-01
  0   34 7.15249e-01
  0   36 6.60308e-01
  0   38 6.29652e-01
  0   40 6.21863e-01
  0   42 5.84796e-01
  0   44 6.09723e-01
  0   46 5.57834e-01
  0   48 5.94087e-01
  0   50 5.39990e-01
  0   52 6.99355e-01
  0   54 4.95956e-01
  0   56 6.96416e-01
  0   58 4.73285e-01
  0   60 8.97344e-01
  0   62 4.22991e-01
  0   64 8.51225e-01
  0   66 3.88817e-01
  0   68 7.86431e-01
  0   70 3.93431e-01
  0   72 5.89606e-01
  0   74 3.34524e-01
  0   76 5.72648e-01
  0   78 4.09364e-01
  0   80 5.76376e-01
  0   82 4.70122e-01
  0   84 4.68944e-01
  0   86 5.67352e-01
  0   88 2.18534e-01
  0   90 3.81306e-01
  1    1 2.10692e+02
  1    3 2.10530e+01
  1    5 8.90366e+00
  1    7 4.23339e+00
  1    9 2.29430e+00
  1   11 1.62783e+00
  1   13 1.51084e+00
  1   15 1.27938e+00
  1   17 1.05813e+00
  1   19 1.06861e+00
  1   21 1.02121e+00
  1   23 8.99056e-01
  1   25 8.79193e-01
  1   27 8.69628e-01
  1   29 7.90843e-01
  1   31 7.46148e-01
  1   33 7.21603e-01
  1   35 6.81770e-01
  1   37 6.47518e-01
  1   39 6.20861e-01
  1   41 5.96793e-01
  1   43 6.01449e-01
  1   45 5.64380e-01
  1   47 6.03475e-01
  1   49 5.53165e-01
  1   51 6.76590e-01
  1   53 5.06375e-01
  1   55 7.21240e-01
  1   57 4.91483e-01
  1   59 8.63823e-01
  1   61 4.38744e-01
  1   63 8.49786e-01
  1   65 4.14811e-01
  1   67 8.02103e-01
  1   69 4.21748e-01
  1   71 6.37807e-01
  1   73 3.43877e-01
  1   75 5.90748e-01
  1   77 4.21645e-01
  1   79 5.59153e-01
  1   81 4.94955e-01
  1   83 5.02805e-01
  1   85 5.86426e-01
  1   87 2.24359e-01
  1   89 3.78345e-01
  2    0 5.31097e+00
  2    2 2.10884e+02
  2    4 1.83346e+01
  2    6 7.53433e+00
  2    8 3.60621e+00
  2   10 2.13654e+00
  2   12 1.58495e+00
  2   14 1.35453e+00
  2   16 1.20994e+00
  2   18 1.08070e+00
  2   20 1.01350e+00
  2   22 9.70539e-01
  2   24 8.96816e-01
  2   26 8.60207e-01
  2   28 8.29920e-01
  2   30 7.78174e-01
  2   32 7.31774e-01
  2   34 7.02871e-01
  2   36 6.69338e-01
  2   38 6.30197e-01
  2   40 6.16782e-01
  2   42 6.02818e-01
  2   44 6.03440e-01
  2   46 5.56019e-01
  2   48 5.93560e-01
  2   50 5.62143e-01
  2   52 6.56255e-01
  2   54 5.32409e-01
  2   56 6.90134e-01
  2   58 5.02186e-01
  2   60 8.30831e-01
  2   62 4.66991e-01
  2   64 8.01696e-01
  2   66 4.44607e-01
  2   68 7.38729e-01
  2   70 4.14433e-01
  2   72 6.01195e-01
  2   74 3.43160e-01
  2   76 5.83851e-01
  2   78 4.34973e-01
  2   80 5.39492e-01
  2   82 4.59889e-01
  2   84 4.82811e-01
  2   86 5.76908e-01
  2   88 2.26722e-01
  2   90 3.65320e-01
  3    1 9.02653e+00
  3    3 2.10548e+02
  3    5 1.68558e+01
  3    7 6.77489e+00
  3    9 3.33478e+00
  3   11 2.03953e+00
  3   13 1.47311e+00
  3   15 1.32182e+00
  3   17 1.21448e+00
  3   19 1.02201e+00
  3   21 9.70631e-01
  3   23 9.78552e-01
  3   25 8.87975e-01
  3   27 8.22310e-01
  3   29 8.16818e-01
  3   31 7.76032e-01
  3   33 7.17306e-01
  3   35 6.80588e-01
  3   37 6.56312e-01
  3   39 6.37196e-01
  3   41 6.12545e-01
  3   43 5.96969e-01
  3   45 5.72490e-01
  3   47 6.11724e-01
  3   49 5.80007e-01
  3   51 6.33505e-01
  3   53 5.57044e-01
  3   55 6.78521e-01
  3   57 5.46959e-01
  3   59 7.75682e-01
  3   61 5.01145e-01
  3   63 7.71436e-01
  3   65 4.88400e-01
  3   67 7.36506e-01
  3   69 4.51622e-01
  3   71 6.41079e-01
  3   73 3.59130e-01
  3   75 5.99981e-01
  3   77 4.41554e-01
  3   79 5.38638e-01
  3   81 4.84546e-01
  3   83 5.03307e-01
  3   85 5.91762e-01
  3   87 2.34322e-01
  3   89 3.69690e-01
  4    0 1.28337e+00
  4    2 1.01919e+01
  4    4 2.10152e+02
  4    6 1.59388e+01
  4    8 6.37660e+00
  4   10 3.17982e+00
  4   12 1.91241e+00
  4   14 1.42262e+00
  4   16 1.30284e+00
  4   18 1.16391e+00
  4   20 1.00300e+00
  4   22 9.71385e-01
  4   24 9.49584e-01
  4   26 8.60122e-01
  4   28 8.19342e-01
  4   30 7.97615e-01
  4   32 7.46162e-01
  4   34 7.00151e-01
  4   36 6.71871e-01
  4   38 6.47049e-01
  4   40 6.23115e-01
  4   42 6.13577e-01
  4   44 5.90114e-01
  4   46 5.76121e-01
  4   48 5.94681e-01
  4   50 5.85481e-01
  4   52 6.16207e-01
  4   54 5.79216e-01
  4   56 6.51758e-01
  4   58 5.82681e-01
  4   60 7.06457e-01
  4   62 5.38935e-01
  4   64 7.14115e-01
  4   66 5.14191e-01
  4   68 6.91242e-01
  4   70 4.59988e-01
  4   72 6.11126e-01
  4   74 3.63310e-01
  4   76 5.94679e-01
  4   78 4.42232e-01
  4   80 5.17391e-01
  4   82 4.67893e-01
  4   84 4.85635e-01
  4   86 5.80108e-01
  4   88 2.24167e-01
  4   90 3.50861e-01
  5    1 2.43115e+00
  5    3 1.07346e+01
  5    5 2.10059e+02
  5    7 1.54405e+01
  5    9 6.11913e+00
  5   11 3.00459e+00
  5   13 1.85637e+00
  5   15 1.42170e+00
  5   17 1.25347e+00
  5   19 1.11876e+00
  5   21 9.99001e-01
  5   23 9.61487e-01
  5   25 9.23134e-01
  5   27 8.45802e-01
  5   29 8.08378e-01
  5   31 7.89561e-01
  5   33 7.33256e-01
  5   35 6.81590e-01
  5   37 6.66726e-01
  5   39 6.50883e-01
  5   41 6.28051e-01
  5   43 5.99047e-01
  5   45 5.98980e-01
  5   47 5.95009e-01
  5   49 6.15088e-01
  5   51 6.06380e-01
  5   53 6.02248e-01
  5   55 6.26654e-01
  5   57 6.26576e-01
  5   59 6.67669e-01
  5   61 5.75301e-01
  5   63 6.77902e-01
  5   65 5.60717e-01
  5   67 6.80443e-01
  5   69 4.98808e-01
  5   71 6.37568e-01
  5   73 3.86668e-01
  5   75 6.07492e-01
  5   77 4.49636e-01
  5   79 5.28852e-01
  5   81 4.95437e-01
  5   83 4.94037e-01
  5   85 5.81022e-01
  5   87 2.35054e-01
  5   89 3.64621e-01
  6    0 4.15741e-01
  6    2 2.90223e+00
  6    4 1.10448e+01
  6    6 2.09993e+02
  6    8 1.50853e+01
  6   10 5.89234e+00
  6   12 2.91071e+00
  6   14 1.82535e+00
  6   16 1.36854e+00
  6   18 1.22179e+00
  6   20 1.12498e+00
  6   22 9.87302e-01
  6   24 9.30453e-01
  6   26 9.12504e-01
  6   28 8.37583e-01
  6   30 7.82400e-01
  6   32 7.60597e-01
  6   34 7.23078e-01
  6   36 6.82070e-01
  6   38 6.58355e-01
  6   40 6.39433e-01
  6   42 6.18340e-01
  6   44 6.00814e-01
  6   46 6.03427e-01
  6   48 5.83410e-01
  6   50 6.09898e-01
  6   52 5.97307e-01
  6   54 6.35354e-01
  6   56 5.98190e-01
  6   58 6.38677e-01
  6   60 6.19072e-01
  6   62 6.02750e-01
  6   64 6.32890e-01
  6   66 5.63586e-01
  6   68 6.34658e-01
  6   70 5.03868e-01
  6   72 6.23280e-01
  6   74 3.91734e-01
  6   76 5.98351e-01
  6   78 4.40457e-01
  6   80 5.08943e-01
  6   82 4.83233e-01
  6   84 4.77597e-01
  6   86 5.60424e-01
  6   88 2.25732e-01
  6   90 3.59801e-01
  7    1 8.48614e-01
  7    3 3.16750e+00
  7    5 1.13355e+01
  7    7 2.10086e+02
  7    9 1.47826e+01
  7   11 5.74187e+00
  7   13 2.86640e+00
  7   15 1.78286e+00
  7   17 1.33938e+00
  7   19 1.21511e+00
  7   21 1.10923e+00
  7   23 9.69985e-01
  7   25 9.24690e-01
  7   27 9.00132e-01
  7   29 8.27947e-01
  7   31 7.74314e-01
  7   33 7.50101e-01
  7   35 7.10143e-01
  7   37 6.80788e-01
  7   39 6.53202e-01
  7   41 6.35740e-01
  7   43 6.11085e-01
  7   45 6.15215e-01
  7   47 6.03662e-01
  7   49 6.30907e-01
  7   51 5.90740e-01
  7   53 6.47528e-01
  7   55 5.88300e-01
  7   57 6.73138e-01
  7   59 6.01577e-01
  7   61 6.39850e-01
  7   63 6.04563e-01
  7   65 6.04588e-01
  7   67 6.25028e-01
  7   69 5.30563e-01
  7   71 6.41489e-01
  7   73 4.12824e-01
  7   75 6.26437e-01
  7   77 4.47683e-01
  7   79 5.20046e-01
  7   81 4.95627e-01
  7   83 4.99267e-01
  7   85 5.63064e-01
  7   87 2.38266e-01
  7   89 3.69228e-01
  8    0 1.66221e-01
  8    2 1.06361e+00
  8    4 3.38328e+00
  8    6 1.15504e+01
  8    8 2.10091e+02
  8   10 1.45696e+01
  8   12 5.63673e+00
  8   14 2.77933e+00
  8   16 1.73692e+00
  8   18 1.33540e+00
  8   20 1.20073e+00
  8   22 1.08631e+00
  8   24 9.59602e-01
  8   26 9.11479e-01
  8   28 8.77997e-01
  8   30 8.05217e-01
  8   32 7.58799e-01
  8   34 7.42913e-01
  8   36 7.10025e-01
  8   38 6.72067e-01
  8   40 6.45128e-01
  8   42 6.36231e-01
  8   44 6.16722e-01
  8   46 6.15457e-01
  8   48 5.97820e-01
  8   50 6.27205e-01
  8   52 5.96281e-01
  8   54 6.57033e-01
  8   56 5.73468e-01
  8   58 6.59124e-01
  8   60 5.82299e-01
  8   62 6.49239e-01
  8   64 5.77242e-01
  8   66 5.90408e-01
  8   68 5.92349e-01
  8   70 5.27986e-01
  8   72 6.23032e-01
  8   74 4.22189e-01
  8   76 6.03816e-01
  8   78 4.35789e-01
  8   80 5.03800e-01
  8   82 4.81219e-01
  8   84 4.80075e-01
  8   86 5.57941e-01
  8   88 2.32915e-01
  8   90 3.57287e-01
  9    1 3.63609e-01
  9    3 1.23266e+00
  9    5 3.55167e+00
  9    7 1.16873e+01
  9    9 1.80337e+02
  9   11 1.36585e+01
