# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=10240.000000 (1/cm) = 1.26959818131 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.99368e+02
  0    2 2.64363e+01
  0    4 1.10352e+01
  0    6 4.85915e+00
  0    8 2.66616e+00
  0   10 1.63790e+00
  0   12 1.43159e+00
  0   14 1.41439e+00
  0   16 1.04994e+00
  0   18 9.67171e-01
  0   20 1.08728e+00
  0   22 9.32454e-01
  0   24 8.20848e-01
  0   26 8.62263e-01
  0   28 8.16858e-01
  0   30 7.15712e-01
  0   32 7.08504e-01
  0   34 6.72728e-01
  0   36 6.31137e-01
  0   38 6.07357e-01
  0   40 6.02705e-01
  0   42 5.76986e-01
  0   44 5.59658e-01
  0   46 5.58686e-01
  0   48 5.84778e-01
  0   50 5.54930e-01
  0   52 6.24436e-01
  0   54 5.76806e-01
  0   56 6.18305e-01
  0   58 5.60122e-01
  0   60 7.91815e-01
  0   62 5.70966e-01
  0   64 7.98466e-01
  0   66 5.21946e-01
  0   68 7.33813e-01
  0   70 4.82894e-01
  0   72 5.74617e-01
  0   74 3.81593e-01
  0   76 5.50004e-01
  0   78 4.09960e-01
  0   80 5.56027e-01
  0   82 5.08492e-01
  0   84 4.98860e-01
  0   86 5.88534e-01
  0   88 2.36980e-01
  0   90 4.18412e-01
  1    1 2.10033e+02
  1    3 2.07460e+01
  1    5 8.37323e+00
  1    7 3.87902e+00
  1    9 2.18127e+00
  1   11 1.54247e+00
  1   13 1.44209e+00
  1   15 1.26408e+00
  1   17 1.02289e+00
  1   19 1.01704e+00
  1   21 1.01450e+00
  1   23 8.95404e-01
  1   25 8.51382e-01
  1   27 8.41318e-01
  1   29 7.70725e-01
  1   31 7.14158e-01
  1   33 6.90989e-01
  1   35 6.56037e-01
  1   37 6.24421e-01
  1   39 5.96469e-01
  1   41 5.66592e-01
  1   43 5.73740e-01
  1   45 5.93226e-01
  1   47 5.82872e-01
  1   49 5.45939e-01
  1   51 6.32588e-01
