# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=4240.000000 (1/cm) = 0.525692996947 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 2.34487e+02
  0    2 2.95356e+01
  0    4 1.26783e+01
  0    6 8.95512e+00
  0    8 5.38974e+00
  0   10 3.29722e+00
  0   12 2.33609e+00
  0   14 1.64655e+00
  0   16 1.57411e+00
  0   18 1.51856e+00
  0   20 1.22527e+00
  0   22 1.18317e+00
  0   24 1.26635e+00
  0   26 1.10095e+00
  0   28 9.70015e-01
  0   30 9.89488e-01
  0   32 9.98980e-01
  0   34 9.05967e-01
  0   36 8.97234e-01
  0   38 8.70997e-01
  0   40 8.27643e-01
  0   42 7.79928e-01
  0   44 7.47445e-01
  0   46 7.12067e-01
  0   48 6.54706e-01
  0   50 6.44639e-01
  0   52 5.88582e-01
  0   54 5.22942e-01
  0   56 4.99495e-01
  0   58 5.01287e-01
  0   60 4.72843e-01
  0   62 4.63544e-01
  0   64 4.34698e-01
  0   66 4.15146e-01
  0   68 4.39141e-01
  0   70 3.78760e-01
  0   72 3.46935e-01
  0   74 3.10003e-01
  0   76 2.97422e-01
  0   78 3.27916e-01
  0   80 3.04192e-01
  0   82 2.85694e-01
  0   84 1.70565e-01
  0   86 1.09612e-01
  0   88 3.93414e-02
  0   90 2.09025e-02
  1    1 2.46580e+02
  1    3 2.33372e+01
  1    5 1.11736e+01
  1    7 7.36302e+00
  1    9 4.41400e+00
  1   11 2.85302e+00
  1   13 2.01903e+00
  1   15 1.63390e+00
  1   17 1.55032e+00
  1   19 1.37673e+00
  1   21 1.20374e+00
  1   23 1.21658e+00
  1   25 1.17173e+00
  1   27 1.03669e+00
  1   29 9.91765e-01
  1   31 9.98824e-01
  1   33 9.54108e-01
  1   35 9.02068e-01
  1   37 8.84502e-01
  1   39 8.43665e-01
  1   41 7.98320e-01
  1   43 7.66810e-01
  1   45 7.36307e-01
  1   47 6.78556e-01
  1   49 6.58094e-01
  1   51 6.19377e-01
  1   53 5.66344e-01
  1   55 5.09568e-01
  1   57 5.00063e-01
  1   59 4.96408e-01
  1   61 4.72386e-01
  1   63 4.34035e-01
  1   65 4.11051e-01
  1   67 4.37163e-01
  1   69 3.79515e-01
  1   71 3.83053e-01
  1   73 3.20641e-01
  1   75 2.98148e-01
  1   77 3.26656e-01
  1   79 3.03856e-01
  1   81 3.36239e-01
  1   83 2.04651e-01
  1   85 1.41693e-01
  1   87 5.56522e-02
  1   89 2.80383e-02
  2    0 5.91039e+00
  2    2 2.46681e+02
  2    4 2.12571e+01
  2    6 9.81544e+00
  2    8 6.32476e+00
  2   10 3.86548e+00
  2   12 2.50095e+00
  2   14 1.91175e+00
  2   16 1.58962e+00
  2   18 1.43774e+00
  2   20 1.33985e+00
  2   22 1.24063e+00
  2   24 1.17006e+00
  2   26 1.11537e+00
  2   28 1.03785e+00
  2   30 9.86047e-01
  2   32 9.54633e-01
  2   34 9.34930e-01
  2   36 8.96565e-01
  2   38 8.68263e-01
  2   40 8.27812e-01
  2   42 7.82437e-01
  2   44 7.50545e-01
  2   46 7.12790e-01
  2   48 6.69269e-01
  2   50 6.36099e-01
  2   52 5.85716e-01
  2   54 5.35316e-01
  2   56 5.03338e-01
  2   58 5.02416e-01
  2   60 4.77281e-01
  2   62 4.63304e-01
  2   64 4.34319e-01
  2   66 4.13750e-01
  2   68 4.32622e-01
  2   70 3.72202e-01
  2   72 3.59174e-01
  2   74 3.12995e-01
  2   76 2.99536e-01
  2   78 3.28535e-01
  2   80 2.92148e-01
  2   82 3.02286e-01
  2   84 1.76219e-01
  2   86 1.05487e-01
  2   88 3.79897e-02
  2   90 1.96905e-02
  3    1 1.00109e+01
  3    3 2.47173e+02
