# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=26240.000000 (1/cm) = 3.2533453396 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.46944e+02
  0    2 2.07685e+01
  0    4 6.33302e+00
  0    6 2.24569e+00
  0    8 1.65124e+00
  0   10 1.93894e+00
  0   12 1.24251e+00
  0   14 1.14960e+00
  0   16 1.17946e+00
  0   18 9.61750e-01
  0   20 8.12639e-01
  0   22 8.70259e-01
  0   24 6.82936e-01
  0   26 6.99807e-01
  0   28 6.79471e-01
  0   30 7.10969e-01
  0   32 5.62110e-01
  0   34 6.28524e-01
  0   36 7.82510e-01
  0   38 6.59160e-01
  0   40 5.64865e-01
  0   42 5.35286e-01
  0   44 5.69915e-01
  0   46 5.19822e-01
  0   48 5.99902e-01
  0   50 7.64881e-01
  0   52 6.67007e-01
  0   54 6.25533e-01
  0   56 7.59464e-01
  0   58 5.88706e-01
  0   60 5.37834e-01
  0   62 4.09909e-01
  0   64 3.64098e-01
  0   66 4.01250e-01
  0   68 4.87020e-01
  0   70 3.87476e-01
  0   72 3.55168e-01
  0   74 5.69404e-01
  0   76 4.56377e-01
  0   78 4.53702e-01
  0   80 5.48525e-01
  0   82 2.97947e-01
  0   84 3.33726e-01
  0   86 4.13760e-01
  0   88 3.30948e-01
  0   90 5.59344e-01
  1    1 1.55270e+02
  1    3 1.52599e+01
  1    5 4.59382e+00
  1    7 1.99529e+00
  1    9 1.85414e+00
  1   11 1.55283e+00
  1   13 1.22252e+00
  1   15 1.16129e+00
  1   17 1.10498e+00
  1   19 8.56587e-01
  1   21 8.69027e-01
  1   23 7.50627e-01
  1   25 6.56451e-01
  1   27 8.47158e-01
  1   29 6.78897e-01
  1   31 6.84084e-01
  1   33 6.17932e-01
  1   35 7.11567e-01
  1   37 6.04380e-01
  1   39 5.60417e-01
  1   41 5.42296e-01
  1   43 5.70703e-01
  1   45 5.66931e-01
  1   47 6.40997e-01
  1   49 6.57214e-01
  1   51 6.63597e-01
  1   53 6.77071e-01
  1   55 6.07643e-01
  1   57 7.47579e-01
  1   59 5.84768e-01
  1   61 4.38435e-01
  1   63 4.09651e-01
  1   65 3.60748e-01
  1   67 5.48619e-01
  1   69 5.23753e-01
  1   71 4.74740e-01
  1   73 4.39267e-01
  1   75 4.16186e-01
  1   77 5.12301e-01
  1   79 3.81268e-01
  1   81 3.64348e-01
  1   83 3.79043e-01
  1   85 4.84324e-01
  1   87 3.89270e-01
  1   89 4.83552e-01
  2    0 4.15407e+00
  2    2 1.54689e+02
  2    4 1.30573e+01
  2    6 4.00121e+00
  2    8 2.03341e+00
  2   10 1.62756e+00
  2   12 1.49842e+00
  2   14 1.23518e+00
  2   16 1.12639e+00
  2   18 1.04707e+00
  2   20 9.09192e-01
  2   22 8.03181e-01
  2   24 6.90971e-01
  2   26 7.25175e-01
  2   28 6.86234e-01
  2   30 6.83646e-01
  2   32 7.03272e-01
  2   34 6.51697e-01
  2   36 6.70870e-01
  2   38 6.08711e-01
  2   40 5.64067e-01
  2   42 5.84314e-01
  2   44 5.41536e-01
  2   46 5.66800e-01
  2   48 5.83896e-01
  2   50 6.43764e-01
  2   52 6.75093e-01
  2   54 6.69012e-01
  2   56 7.07212e-01
  2   58 5.89693e-01
  2   60 4.97283e-01
  2   62 4.36917e-01
  2   64 4.25714e-01
  2   66 4.20237e-01
  2   68 4.25300e-01
  2   70 4.41080e-01
  2   72 4.31259e-01
  2   74 4.48596e-01
  2   76 4.26471e-01
  2   78 4.57882e-01
  2   80 4.97937e-01
  2   82 3.48869e-01
  2   84 3.74774e-01
  2   86 4.23276e-01
  2   88 3.62150e-01
  2   90 5.16353e-01
  3    1 6.54095e+00
  3    3 1.54186e+02
  3    5 1.21461e+01
  3    7 3.90546e+00
  3    9 1.89198e+00
  3   11 1.54858e+00
  3   13 1.44333e+00
  3   15 1.11539e+00
  3   17 1.14663e+00
  3   19 9.62216e-01
  3   21 8.70127e-01
  3   23 7.70358e-01
  3   25 7.06985e-01
  3   27 7.67577e-01
  3   29 6.70266e-01
  3   31 7.78438e-01
  3   33 6.42882e-01
  3   35 6.71763e-01
  3   37 5.77747e-01
  3   39 5.73241e-01
  3   41 5.42513e-01
  3   43 5.85860e-01
  3   45 6.12215e-01
  3   47 6.21520e-01
  3   49 6.30863e-01
  3   51 6.20641e-01
  3   53 6.82481e-01
  3   55 6.71452e-01
  3   57 6.38801e-01
  3   59 5.34564e-01
  3   61 5.03948e-01
  3   63 4.25258e-01
  3   65 4.01893e-01
  3   67 4.85540e-01
  3   69 4.66875e-01
  3   71 4.53393e-01
  3   73 4.77830e-01
  3   75 4.87140e-01
  3   77 4.48147e-01
  3   79 4.34420e-01
  3   81 3.41131e-01
  3   83 4.16406e-01
  3   85 4.71792e-01
  3   87 3.76819e-01
  3   89 4.96646e-01
  4    0 7.03878e-01
