# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=24240.000000 (1/cm) = 3.00537694481 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.49572e+02
  0    2 2.15370e+01
  0    4 6.67799e+00
  0    6 2.29408e+00
  0    8 1.73354e+00
  0   10 1.83727e+00
  0   12 1.27205e+00
  0   14 1.15736e+00
  0   16 1.19329e+00
  0   18 9.75457e-01
  0   20 8.98801e-01
  0   22 8.86316e-01
  0   24 6.75372e-01
  0   26 6.68060e-01
  0   28 7.65066e-01
  0   30 6.56284e-01
  0   32 5.44594e-01
  0   34 6.24572e-01
  0   36 7.20920e-01
  0   38 7.15642e-01
  0   40 5.47746e-01
  0   42 5.80472e-01
  0   44 5.73551e-01
  0   46 5.27424e-01
  0   48 5.69186e-01
  0   50 6.78769e-01
  0   52 7.12933e-01
  0   54 6.47689e-01
  0   56 7.25307e-01
  0   58 6.20060e-01
  0   60 5.70759e-01
  0   62 4.72261e-01
  0   64 4.04037e-01
  0   66 3.56523e-01
  0   68 4.29833e-01
  0   70 3.98448e-01
  0   72 3.91593e-01
  0   74 5.51691e-01
  0   76 4.96623e-01
  0   78 3.78107e-01
  0   80 5.44388e-01
  0   82 3.53590e-01
  0   84 3.12476e-01
  0   86 5.16209e-01
  0   88 3.68703e-01
  0   90 5.11964e-01
  1    1 1.58119e+02
  1    3 1.58776e+01
  1    5 4.81531e+00
  1    7 2.08224e+00
  1    9 1.87811e+00
  1   11 1.50709e+00
  1   13 1.21574e+00
  1   15 1.19583e+00
  1   17 1.09167e+00
  1   19 8.67267e-01
  1   21 8.72060e-01
  1   23 7.63189e-01
  1   25 6.43829e-01
  1   27 8.30619e-01
  1   29 6.99050e-01
  1   31 6.72743e-01
  1   33 6.31398e-01
  1   35 6.76037e-01
  1   37 6.12004e-01
  1   39 5.89645e-01
  1   41 5.49181e-01
  1   43 5.74485e-01
  1   45 5.49613e-01
  1   47 6.40980e-01
  1   49 6.40160e-01
  1   51 6.27021e-01
  1   53 7.02924e-01
  1   55 6.40398e-01
  1   57 7.45617e-01
  1   59 5.77995e-01
  1   61 5.04321e-01
  1   63 4.72990e-01
  1   65 3.63162e-01
  1   67 4.97349e-01
  1   69 4.56276e-01
  1   71 4.78420e-01
  1   73 3.94367e-01
  1   75 5.34046e-01
  1   77 4.75536e-01
