# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=240.000000 (1/cm) = 0.0297562073744 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 4.01324e+02
  0    2 6.83663e+01
  0    4 2.64247e+01
  0    6 1.09098e+01
  0    8 6.52679e+00
  0   10 5.58287e+00
  0   12 3.12262e+00
  0   14 2.75617e+00
  0   16 3.47292e+00
  0   18 2.60125e+00
  0   20 2.21932e+00
  0   22 1.82226e+00
  0   24 6.43740e-01
  1    1 4.33141e+02
  1    3 5.18097e+01
  1    5 1.87895e+01
  1    7 8.14998e+00
  1    9 5.80177e+00
  1   11 4.25313e+00
  1   13 2.79319e+00
  1   15 3.47827e+00
  1   17 3.15390e+00
  1   19 2.54223e+00
  1   21 2.24653e+00
  1   23 1.32366e+00
  2    0 1.38080e+01
  2    2 4.38875e+02
  2    4 4.23538e+01
  2    6 1.50810e+01
  2    8 7.16096e+00
  2   10 5.26104e+00
  2   12 3.89108e+00
  2   14 3.43973e+00
  2   16 3.24299e+00
  2   18 3.16559e+00
  2   20 2.25379e+00
  2   22 1.60150e+00
  2   24 7.24481e-01
  3    1 2.25724e+01
  3    3 4.38437e+02
  3    5 3.64396e+01
  3    7 1.31228e+01
  3    9 6.21290e+00
  3   11 4.52952e+00
  3   13 3.90372e+00
  3   15 3.55767e+00
  3   17 3.42331e+00
  3   19 2.92424e+00
  3   21 2.43393e+00
  3   23 1.23900e+00
  4    0 3.03476e+00
  4    2 2.40835e+01
  4    4 4.47309e+02
  4    6 3.16049e+01
  4    8 1.07942e+01
  4   10 5.61562e+00
  4   12 4.78126e+00
  4   14 4.14040e+00
  4   16 3.81308e+00
  4   18 3.60262e+00
  4   20 3.03806e+00
  4   22 1.61112e+00
  4   24 7.58541e-01
  5    1 5.36966e+00
  5    3 2.39022e+01
  5    5 4.55690e+02
  5    7 2.83690e+01
  5    9 9.59855e+00
  5   11 5.61274e+00
  5   13 5.22673e+00
  5   15 4.34010e+00
  5   17 3.84532e+00
  5   19 3.91855e+00
  5   21 2.56458e+00
  5   23 1.51968e+00
  6    0 9.00719e-01
  6    2 6.16478e+00
  6    4 2.27203e+01
  6    6 4.61883e+02
  6    8 2.44567e+01
  6   10 8.95275e+00
  6   12 5.96525e+00
  6   14 5.47303e+00
  6   16 4.77256e+00
  6   18 4.41017e+00
  6   20 3.18069e+00
  6   22 2.34874e+00
  6   24 5.79178e-01
  7    1 1.78744e+00
  7    3 6.60596e+00
  7    5 2.17715e+01
  7    7 4.72060e+02
  7    9 2.31907e+01
  7   11 9.23300e+00
  7   13 6.62844e+00
  7   15 5.53908e+00
  7   17 5.02720e+00
  7   19 4.13024e+00
  7   21 3.00828e+00
  7   23 1.76537e+00
  8    0 4.34832e-01
  8    2 2.36214e+00
  8    4 6.26176e+00
  8    6 1.97353e+01
  8    8 4.85709e+02
  8   10 2.27829e+01
  8   12 9.75537e+00
  8   14 7.06427e+00
  8   16 5.85654e+00
  8   18 5.13316e+00
  8   20 3.91632e+00
  8   22 2.90116e+00
  8   24 5.74080e-01
  9    1 1.06960e+00
  9    3 2.62900e+00
  9    5 6.19208e+00
  9    7 1.94940e+01
  9    9 4.19613e+02
  9   11 2.08971e+01
  9   13 9.77782e+00
  9   15 7.51845e+00
  9   17 6.28430e+00
  9   19 5.11309e+00
  9   21 3.93940e+00
  9   23 1.91054e+00
 10    0 3.23753e-01
 10    2 1.51057e+00
 10    4 2.83556e+00
 10    6 6.28838e+00
 10    8 1.98310e+01
 10   10 3.80343e+02
 10   12 1.77337e+01
 10   14 9.61136e+00
 10   16 7.77261e+00
 10   18 6.14205e+00
 10   20 4.65152e+00
 10   22 3.26868e+00
 10   24 6.72266e-01
 11    1 7.04052e-01
 11    3 1.72101e+00
 11    5 3.25117e+00
 11    7 6.96890e+00
 11    9 1.87638e+01
 11   11 3.46662e+02
 11   13 1.46504e+01
 11   15 9.47687e+00
 11   17 7.46405e+00
 11   19 5.66908e+00
 11   21 3.98352e+00
 11   23 2.05782e+00
 12    0 1.67351e-01
 12    2 1.03251e+00
 12    4 2.23120e+00
 12    6 3.87226e+00
 12    8 7.84751e+00
 12   10 1.63890e+01
 12   12 3.22466e+02
 12   14 1.31258e+01
 12   16 8.95366e+00
 12   18 6.39520e+00
 12   20 4.90739e+00
 12   22 3.07806e+00
 12   24 8.61215e-01
 13    1 4.39354e-01
 13    3 1.40938e+00
 13    5 2.87682e+00
 13    7 4.75390e+00
 13    9 8.34245e+00
 13   11 1.39209e+01
 13   13 3.02634e+02
 13   15 1.15322e+01
 13   17 7.72718e+00
 13   19 5.83127e+00
 13   21 3.77389e+00
 13   23 2.21478e+00
 14    0 1.44314e-01
 14    2 8.91742e-01
 14    4 1.88769e+00
 14    6 3.47101e+00
 14    8 5.55199e+00
 14   10 8.67823e+00
 14   12 1.28238e+01
 14   14 2.86192e+02
 14   16 9.50550e+00
 14   18 6.72026e+00
 14   20 5.02909e+00
 14   22 2.83245e+00
 14   24 7.75857e-01
 15    1 5.50209e-01
 15    3 1.29171e+00
 15    5 2.40233e+00
 15    7 3.99509e+00
 15    9 6.45105e+00
 15   11 9.05594e+00
 15   13 1.15975e+01
 15   15 2.69954e+02
 15   17 8.80210e+00
 15   19 5.71102e+00
 15   21 4.08759e+00
 15   23 2.05618e+00
 16    0 1.88683e-01
 16    2 8.72360e-01
 16    4 1.80384e+00
 16    6 3.14061e+00
 16    8 4.77592e+00
 16   10 7.28195e+00
 16   12 9.07671e+00
 16   14 9.86302e+00
 16   16 2.55300e+02
 16   18 8.42549e+00
 16   20 4.88649e+00
 16   22 3.27245e+00
 16   24 8.38153e-01
 17    1 5.36249e-01
 17    3 1.33597e+00
 17    5 2.28780e+00
 17    7 3.89734e+00
 17    9 5.79579e+00
 17   11 7.66648e+00
 17   13 8.35266e+00
 17   15 9.46105e+00
 17   17 2.50990e+02
 17   19 6.95136e+00
 17   21 4.57383e+00
 17   23 2.50114e+00
 18    0 1.58360e-01
 18    2 9.54182e-01
 18    4 1.90971e+00
 18    6 3.25196e+00
 18    8 4.69059e+00
 18   10 6.44793e+00
 18   12 7.26454e+00
 18   14 7.81353e+00
 18   16 9.44108e+00
 18   18 2.40144e+02
 18   20 6.64175e+00
 18   22 4.13510e+00
 18   24 7.97901e-01
 19    1 5.10038e-01
 19    3 1.34659e+00
 19    5 2.75095e+00
 19    7 3.77824e+00
 19    9 5.56428e+00
 19   11 6.87076e+00
 19   13 7.43767e+00
 19   15 7.24331e+00
 19   17 8.20238e+00
 19   19 2.34192e+02
 19   21 7.05048e+00
 19   23 2.63111e+00
 20    0 1.70685e-01
 20    2 8.58224e-01
 20    4 2.03450e+00
 20    6 2.96294e+00
 20    8 4.52098e+00
 20   10 6.16899e+00
 20   12 7.04233e+00
 20   14 7.38690e+00
 20   16 6.91728e+00
 20   18 8.39062e+00
 20   20 2.31741e+02
 20   22 5.38494e+00
 20   24 1.05084e+00
 21    1 6.27797e-01
 21    3 1.56117e+00
 21    5 2.50780e+00
 21    7 3.83311e+00
 21    9 5.97140e+00
 21   11 6.72479e+00
