# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=6240.000000 (1/cm) = 0.773661391734 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 2.00453e+02
  0    2 2.71094e+01
  0    4 1.27031e+01
  0    6 7.62080e+00
  0    8 3.78105e+00
  0   10 2.21903e+00
  0   12 1.92948e+00
  0   14 1.46180e+00
  0   16 1.24859e+00
  0   18 1.33933e+00
  0   20 1.18633e+00
  0   22 9.57540e-01
  0   24 9.99160e-01
  0   26 1.01650e+00
  0   28 8.80804e-01
  0   30 8.44094e-01
  0   32 8.75506e-01
  0   34 8.20596e-01
  0   36 7.70033e-01
  0   38 7.50954e-01
  0   40 7.32733e-01
  0   42 7.01964e-01
  0   44 6.65384e-01
  0   46 6.81205e-01
  0   48 6.25180e-01
  0   50 6.34405e-01
  0   52 5.92116e-01
  0   54 5.87642e-01
  0   56 5.47018e-01
  0   58 5.37004e-01
  0   60 5.77580e-01
  0   62 5.03444e-01
  0   64 5.18835e-01
  0   66 3.72572e-01
  0   68 5.45257e-01
  0   70 3.82090e-01
  0   72 4.94899e-01
  0   74 3.40696e-01
  0   76 4.79285e-01
  0   78 3.02130e-01
  0   80 5.24157e-01
  0   82 4.18380e-01
  0   84 3.26018e-01
  0   86 4.84479e-01
  0   88 1.65967e-01
  0   90 2.47273e-01
  1    1 2.11469e+02
  1    3 2.19281e+01
  1    5 1.05831e+01
  1    7 5.87535e+00
  1    9 3.05246e+00
  1   11 2.08412e+00
  1   13 1.70737e+00
  1   15 1.36222e+00
  1   17 1.28528e+00
  1   19 1.25063e+00
  1   21 1.06168e+00
  1   23 9.85292e-01
  1   25 1.01440e+00
  1   27 9.49976e-01
  1   29 8.63890e-01
  1   31 8.58197e-01
  1   33 8.48773e-01
  1   35 7.96311e-01
  1   37 7.66546e-01
  1   39 7.41028e-01
  1   41 7.18405e-01
  1   43 6.75343e-01
  1   45 6.83150e-01
  1   47 6.35200e-01
  1   49 6.58534e-01
  1   51 5.97523e-01
  1   53 6.14205e-01
  1   55 5.48102e-01
  1   57 5.49365e-01
  1   59 5.69359e-01
  1   61 5.43779e-01
  1   63 5.36250e-01
  1   65 3.98733e-01
  1   67 5.64505e-01
  1   69 3.82447e-01
  1   71 5.04434e-01
  1   73 3.69601e-01
  1   75 4.87970e-01
  1   77 3.20020e-01
  1   79 5.46850e-01
  1   81 4.19679e-01
  1   83 3.67199e-01
  1   85 4.93016e-01
  1   87 1.72567e-01
  1   89 2.51464e-01
  2    0 5.42392e+00
  2    2 2.11898e+02
  2    4 1.96271e+01
  2    6 8.95527e+00
  2    8 4.97504e+00
  2   10 2.79430e+00
  2   12 1.89681e+00
  2   14 1.58392e+00
  2   16 1.37313e+00
  2   18 1.24923e+00
  2   20 1.16580e+00
  2   22 1.06862e+00
  2   24 9.91423e-01
  2   26 9.61187e-01
  2   28 9.26497e-01
  2   30 8.77978e-01
  2   32 8.42576e-01
  2   34 8.22408e-01
  2   36 7.84939e-01
  2   38 7.59474e-01
  2   40 7.28025e-01
  2   42 7.02828e-01
  2   44 6.73707e-01
  2   46 6.73557e-01
  2   48 6.29841e-01
  2   50 6.34781e-01
  2   52 5.81602e-01
  2   54 5.99069e-01
  2   56 5.58184e-01
  2   58 5.42401e-01
  2   60 5.50510e-01
  2   62 5.09424e-01
  2   64 5.07764e-01
  2   66 3.99205e-01
  2   68 5.46195e-01
  2   70 3.85148e-01
  2   72 4.83041e-01
  2   74 3.58894e-01
  2   76 4.86430e-01
  2   78 3.14979e-01
  2   80 5.16372e-01
  2   82 4.10350e-01
  2   84 3.25665e-01
  2   86 4.82057e-01
  2   88 1.65535e-01
  2   90 2.33714e-01
  3    1 9.40362e+00
  3    3 2.12044e+02
  3    5 1.80084e+01
  3    7 8.01797e+00
  3    9 4.56181e+00
  3   11 2.56701e+00
  3   13 1.78576e+00
  3   15 1.57018e+00
  3   17 1.32669e+00
  3   19 1.16093e+00
  3   21 1.14807e+00
  3   23 1.06964e+00
  3   25 9.60920e-01
  3   27 9.34778e-01
  3   29 9.19915e-01
  3   31 8.66863e-01
  3   33 8.30560e-01
  3   35 8.11102e-01
  3   37 7.77154e-01
  3   39 7.37556e-01
  3   41 7.13903e-01
  3   43 6.92337e-01
  3   45 6.76489e-01
  3   47 6.36958e-01
  3   49 6.50793e-01
  3   51 6.00804e-01
  3   53 6.15705e-01
  3   55 5.54626e-01
  3   57 5.68844e-01
  3   59 5.49396e-01
  3   61 5.32445e-01
  3   63 5.15236e-01
  3   65 4.36716e-01
  3   67 5.53438e-01
  3   69 3.95607e-01
  3   71 5.11484e-01
  3   73 3.81447e-01
  3   75 5.02459e-01
  3   77 3.35277e-01
  3   79 5.34302e-01
  3   81 4.06129e-01
  3   83 3.54314e-01
  3   85 4.89116e-01
  3   87 1.69886e-01
  3   89 2.44574e-01
  4    0 1.41322e+00
  4    2 1.09135e+01
  4    4 2.11608e+02
  4    6 1.70002e+01
  4    8 7.53193e+00
  4   10 4.24190e+00
  4   12 2.41110e+00
  4   14 1.74958e+00
  4   16 1.51313e+00
  4   18 1.26302e+00
  4   20 1.16079e+00
  4   22 1.13546e+00
  4   24 1.02931e+00
  4   26 9.43931e-01
  4   28 9.42784e-01
  4   30 9.08535e-01
  4   32 8.45622e-01
  4   34 8.12133e-01
  4   36 8.00402e-01
  4   38 7.72687e-01
  4   40 7.30536e-01
  4   42 7.05285e-01
  4   44 6.83198e-01
  4   46 6.65892e-01
  4   48 6.37728e-01
  4   50 6.29890e-01
  4   52 5.80943e-01
  4   54 5.99689e-01
  4   56 5.68541e-01
  4   58 5.58980e-01
  4   60 5.18331e-01
  4   62 5.22829e-01
  4   64 4.97666e-01
  4   66 4.31764e-01
  4   68 5.32975e-01
  4   70 3.97508e-01
  4   72 4.84915e-01
  4   74 3.72115e-01
  4   76 4.97281e-01
  4   78 3.28467e-01
  4   80 4.91021e-01
  4   82 3.98053e-01
  4   84 3.32070e-01
  4   86 4.81581e-01
  4   88 1.63192e-01
  4   90 2.30478e-01
  5    1 2.89135e+00
  5    3 1.14728e+01
  5    5 2.11568e+02
  5    7 1.64307e+01
  5    9 7.16525e+00
  5   11 4.03249e+00
  5   13 2.36206e+00
  5   15 1.70027e+00
  5   17 1.44060e+00
  5   19 1.24961e+00
  5   21 1.15282e+00
  5   23 1.10654e+00
  5   25 1.01271e+00
  5   27 9.37097e-01
  5   29 9.18412e-01
  5   31 8.93843e-01
  5   33 8.43488e-01
