# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=35240.000000 (1/cm) = 4.36920311614 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.45223e+02
  0    2 1.76771e+01
  0    4 5.27649e+00
  0    6 2.22368e+00
  0    8 1.56348e+00
  0   10 1.86598e+00
  0   12 1.26043e+00
  0   14 1.01038e+00
  0   16 1.11218e+00
  0   18 9.45818e-01
  0   20 7.65013e-01
  0   22 7.65645e-01
  0   24 7.72260e-01
  0   26 6.89567e-01
  0   28 7.25283e-01
  0   30 5.50452e-01
  0   32 7.60434e-01
  0   34 6.51750e-01
  0   36 7.23784e-01
  0   38 4.68588e-01
  0   40 6.40256e-01
  0   42 5.72487e-01
  0   44 5.47589e-01
  0   46 6.45736e-01
  0   48 7.21282e-01
  0   50 7.62566e-01
  0   52 6.64409e-01
  0   54 5.42355e-01
  0   56 5.71921e-01
  0   58 4.72555e-01
  0   60 4.61636e-01
  0   62 4.64312e-01
  0   64 3.70255e-01
  0   66 4.76488e-01
  0   68 4.90007e-01
  0   70 4.92455e-01
  0   72 4.80267e-01
  0   74 4.80327e-01
  0   76 3.98468e-01
  0   78 3.99858e-01
  0   80 3.82714e-01
  0   82 3.33249e-01
  0   84 3.91207e-01
  0   86 2.99293e-01
  0   88 3.32170e-01
  0   90 3.04664e-01
  1    1 1.52151e+02
  1    3 1.29366e+01
  1    5 3.98391e+00
  1    7 1.90422e+00
  1    9 1.70267e+00
  1   11 1.61437e+00
  1   13 1.15804e+00
  1   15 1.12829e+00
  1   17 1.08794e+00
  1   19 8.54805e-01
  1   21 7.69533e-01
  1   23 7.80120e-01
  1   25 7.86054e-01
  1   27 7.46033e-01
  1   29 6.87863e-01
  1   31 6.58731e-01
  1   33 6.45627e-01
  1   35 6.16050e-01
  1   37 5.82092e-01
  1   39 5.50350e-01
  1   41 5.89748e-01
  1   43 5.86138e-01
  1   45 6.45142e-01
  1   47 6.56698e-01
  1   49 7.43818e-01
  1   51 6.77876e-01
  1   53 5.58229e-01
  1   55 5.09764e-01
  1   57 5.71986e-01
  1   59 4.92777e-01
  1   61 4.61760e-01
  1   63 4.35282e-01
  1   65 4.49916e-01
  1   67 4.71923e-01
  1   69 5.06046e-01
  1   71 4.42242e-01
  1   73 5.77362e-01
  1   75 4.68917e-01
  1   77 4.25243e-01
  1   79 3.36253e-01
  1   81 2.94307e-01
  1   83 3.54269e-01
  1   85 3.23089e-01
  1   87 3.10361e-01
  1   89 3.22120e-01
  2    0 3.53566e+00
  2    2 1.51765e+02
  2    4 1.11993e+01
  2    6 3.41881e+00
  2    8 1.98165e+00
  2   10 1.59365e+00
  2   12 1.43328e+00
  2   14 1.22985e+00
  2   16 1.05225e+00
  2   18 1.04643e+00
  2   20 8.03018e-01
  2   22 8.24022e-01
  2   24 6.99501e-01
  2   26 7.84485e-01
  2   28 6.40614e-01
  2   30 7.33784e-01
  2   32 7.01387e-01
  2   34 6.29331e-01
  2   36 6.35243e-01
  2   38 5.80408e-01
  2   40 6.22884e-01
  2   42 5.53841e-01
  2   44 6.15360e-01
  2   46 6.08096e-01
  2   48 6.48827e-01
  2   50 7.05101e-01
  2   52 6.96475e-01
  2   54 6.38973e-01
  2   56 5.02493e-01
  2   58 4.76598e-01
  2   60 4.89788e-01
  2   62 4.45568e-01
  2   64 4.01328e-01
  2   66 4.16082e-01
  2   68 4.32212e-01
  2   70 4.55692e-01
  2   72 4.68998e-01
  2   74 4.86378e-01
  2   76 3.95056e-01
  2   78 4.40291e-01
  2   80 3.48972e-01
  2   82 2.99717e-01
  2   84 3.15473e-01
  2   86 3.77695e-01
  2   88 3.59217e-01
  2   90 2.75844e-01
  3    1 5.54487e+00
  3    3 1.51247e+02
  3    5 1.04004e+01
  3    7 3.37670e+00
  3    9 1.84105e+00
  3   11 1.42827e+00
  3   13 1.42938e+00
  3   15 1.17004e+00
  3   17 1.00366e+00
  3   19 9.27099e-01
  3   21 8.38657e-01
  3   23 7.95499e-01
  3   25 6.96759e-01
  3   27 7.72449e-01
  3   29 7.00362e-01
  3   31 7.02891e-01
  3   33 6.60488e-01
  3   35 5.80436e-01
  3   37 6.31717e-01
  3   39 5.93401e-01
  3   41 6.01934e-01
  3   43 6.09940e-01
  3   45 6.77364e-01
  3   47 6.80477e-01
