# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=17240.000000 (1/cm) = 2.13748756306 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.70153e+02
  0    2 2.44478e+01
  0    4 8.18276e+00
  0    6 2.94217e+00
  0    8 2.02725e+00
  0   10 1.62778e+00
  0   12 1.07360e+00
  0   14 1.23862e+00
  0   16 1.21223e+00
  0   18 1.03531e+00
  0   20 9.28741e-01
  0   22 9.88788e-01
  0   24 8.97839e-01
  0   26 7.49261e-01
  0   28 7.12134e-01
  0   30 6.78686e-01
  0   32 6.24400e-01
  0   34 5.79813e-01
  0   36 5.51931e-01
  0   38 5.96303e-01
  0   40 6.17077e-01
  0   42 5.59475e-01
  0   44 6.04398e-01
  0   46 5.32746e-01
  0   48 5.02551e-01
  0   50 6.27788e-01
  0   52 6.87761e-01
  0   54 5.18057e-01
  0   56 6.99635e-01
  0   58 6.90017e-01
  0   60 7.78474e-01
  0   62 5.34309e-01
  0   64 6.15227e-01
  0   66 4.59571e-01
  0   68 5.71727e-01
  0   70 4.26466e-01
  0   72 3.79353e-01
  0   74 5.42779e-01
  0   76 2.65493e-01
  0   78 5.70104e-01
  0   80 3.58032e-01
  0   82 6.74738e-01
  0   84 3.66463e-01
  0   86 6.04215e-01
  0   88 3.05040e-01
  0   90 4.36363e-01
  1    1 1.79911e+02
  1    3 1.82534e+01
  1    5 5.90668e+00
  1    7 2.56826e+00
  1    9 1.85423e+00
  1   11 1.42417e+00
  1   13 1.15077e+00
  1   15 1.20504e+00
  1   17 1.07955e+00
  1   19 9.78664e-01
  1   21 9.27943e-01
  1   23 9.11312e-01
  1   25 8.07867e-01
  1   27 7.34002e-01
  1   29 6.93423e-01
  1   31 6.79400e-01
  1   33 6.33581e-01
  1   35 6.18697e-01
  1   37 5.66841e-01
  1   39 6.12015e-01
  1   41 6.38290e-01
  1   43 5.55265e-01
  1   45 5.57199e-01
  1   47 5.68532e-01
  1   49 6.22163e-01
  1   51 6.54105e-01
  1   53 5.65821e-01
  1   55 6.43064e-01
  1   57 6.35211e-01
  1   59 7.95227e-01
  1   61 5.75988e-01
  1   63 6.33231e-01
  1   65 4.81903e-01
  1   67 5.40849e-01
  1   69 4.87735e-01
  1   71 3.88568e-01
  1   73 5.66958e-01
  1   75 3.02637e-01
  1   77 6.65607e-01
  1   79 3.22925e-01
  1   81 6.82484e-01
  1   83 3.85207e-01
  1   85 5.88325e-01
  1   87 2.85168e-01
  1   89 5.14146e-01
  2    0 4.89022e+00
  2    2 1.79443e+02
  2    4 1.55813e+01
  2    6 5.17657e+00
  2    8 2.33937e+00
  2   10 1.64548e+00
  2   12 1.38535e+00
  2   14 1.17456e+00
  2   16 1.14118e+00
  2   18 1.07140e+00
  2   20 9.96008e-01
  2   22 9.24070e-01
  2   24 8.70015e-01
  2   26 7.58915e-01
  2   28 7.12023e-01
  2   30 6.69849e-01
  2   32 6.07970e-01
  2   34 5.87971e-01
  2   36 6.17151e-01
  2   38 5.89741e-01
  2   40 6.29714e-01
  2   42 5.83657e-01
  2   44 6.11096e-01
  2   46 5.77044e-01
  2   48 5.72446e-01
  2   50 6.10517e-01
  2   52 6.08889e-01
  2   54 5.73977e-01
