# C+CO2(ji) -> C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/06/2020); 
# E=38240.000000 (1/cm) = 4.74115570832 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0    0 1.45372e+02
  0    2 1.68763e+01
  0    4 5.00500e+00
  0    6 2.25665e+00
  0    8 1.53706e+00
  0   10 1.81014e+00
  0   12 1.24025e+00
  0   14 1.02171e+00
  0   16 1.08257e+00
  0   18 9.45077e-01
  0   20 7.59276e-01
  0   22 7.97131e-01
  0   24 7.86969e-01
  0   26 7.09907e-01
  0   28 6.96192e-01
  0   30 5.72610e-01
  0   32 7.64412e-01
  0   34 6.39082e-01
  0   36 6.77041e-01
  0   38 5.28862e-01
  0   40 6.52954e-01
  0   42 5.45608e-01
  0   44 5.32795e-01
  0   46 7.11341e-01
  0   48 7.49786e-01
  0   50 6.96798e-01
  0   52 6.47385e-01
  0   54 5.27486e-01
  0   56 5.58760e-01
  0   58 4.55589e-01
  0   60 4.53347e-01
  0   62 4.18778e-01
  0   64 3.57096e-01
  0   66 5.08750e-01
  0   68 5.15862e-01
  0   70 5.06035e-01
  0   72 6.21139e-01
  0   74 4.37365e-01
  0   76 3.42615e-01
  0   78 3.34224e-01
  0   80 2.67044e-01
  0   82 3.62542e-01
  0   84 3.08514e-01
  0   86 3.88319e-01
  0   88 2.76170e-01
  0   90 2.91239e-01
  1    1 1.52238e+02
  1    3 1.23040e+01
  1    5 3.84752e+00
  1    7 1.90429e+00
  1    9 1.66461e+00
  1   11 1.59165e+00
  1   13 1.14374e+00
  1   15 1.12316e+00
  1   17 1.08631e+00
  1   19 8.30784e-01
  1   21 7.64916e-01
  1   23 8.06047e-01
  1   25 7.78113e-01
  1   27 7.26937e-01
  1   29 7.01483e-01
  1   31 6.72072e-01
  1   33 6.36096e-01
  1   35 6.07032e-01
  1   37 5.92799e-01
  1   39 6.00289e-01
  1   41 5.89445e-01
  1   43 5.75489e-01
  1   45 6.40082e-01
  1   47 7.48535e-01
  1   49 7.05354e-01
  1   51 6.24593e-01
  1   53 5.49020e-01
  1   55 5.27989e-01
  1   57 5.20552e-01
  1   59 4.88138e-01
  1   61 4.45640e-01
  1   63 4.02370e-01
  1   65 4.52793e-01
  1   67 5.05432e-01
  1   69 5.11331e-01
  1   71 4.85519e-01
  1   73 6.03048e-01
  1   75 4.62913e-01
  1   77 3.55110e-01
  1   79 2.70111e-01
  1   81 2.60886e-01
  1   83 3.74502e-01
  1   85 2.90402e-01
  1   87 3.04224e-01
  1   89 2.88891e-01
  2    0 3.37547e+00
  2    2 1.51588e+02
  2    4 1.07057e+01
  2    6 3.30176e+00
  2    8 1.96188e+00
  2   10 1.57842e+00
  2   12 1.40769e+00
  2   14 1.20279e+00
  2   16 1.03356e+00
  2   18 1.01608e+00
  2   20 8.23376e-01
  2   22 8.38454e-01
  2   24 7.26417e-01
  2   26 7.70356e-01
  2   28 6.42863e-01
  2   30 7.19681e-01
  2   32 7.07608e-01
  2   34 6.34170e-01
  2   36 6.50930e-01
  2   38 5.75356e-01
  2   40 6.35391e-01
  2   42 5.70647e-01
  2   44 6.07401e-01
  2   46 6.39648e-01
  2   48 6.93197e-01
  2   50 7.01303e-01
  2   52 6.40572e-01
  2   54 6.40128e-01
  2   56 5.01604e-01
  2   58 4.76610e-01
  2   60 4.42335e-01
  2   62 4.21619e-01
  2   64 3.95123e-01
  2   66 4.02829e-01
  2   68 4.63358e-01
  2   70 4.92929e-01
  2   72 5.46225e-01
  2   74 4.68399e-01
  2   76 3.69721e-01
  2   78 3.66454e-01
  2   80 2.71661e-01
  2   82 2.70722e-01
  2   84 3.17948e-01
  2   86 3.39645e-01
  2   88 3.57284e-01
  2   90 2.53559e-01
  3    1 5.27367e+00
  3    3 1.51345e+02
  3    5 9.89045e+00
  3    7 3.26257e+00
  3    9 1.84874e+00
  3   11 1.41359e+00
  3   13 1.41644e+00
  3   15 1.16102e+00
  3   17 9.79834e-01
  3   19 9.45352e-01
  3   21 8.44506e-01
  3   23 7.83613e-01
  3   25 7.10268e-01
  3   27 7.56747e-01
  3   29 7.05680e-01
  3   31 6.73791e-01
  3   33 6.72591e-01
  3   35 6.19657e-01
  3   37 6.33051e-01
  3   39 5.80632e-01
  3   41 6.13181e-01
  3   43 6.38607e-01
  3   45 6.71943e-01
  3   47 7.04394e-01
  3   49 6.70040e-01
  3   51 6.77659e-01
  3   53 5.98127e-01
  3   55 5.28523e-01
  3   57 5.10885e-01
  3   59 5.04259e-01
  3   61 4.31830e-01
  3   63 4.37229e-01
  3   65 4.34694e-01
  3   67 4.66836e-01
  3   69 5.20537e-01
  3   71 5.28068e-01
  3   73 5.14524e-01
  3   75 3.91741e-01
  3   77 4.19656e-01
  3   79 2.82701e-01
  3   81 2.66009e-01
  3   83 3.37462e-01
  3   85 3.31220e-01
  3   87 3.30738e-01
  3   89 2.62446e-01
  4    0 5.56224e-01
  4    2 5.94848e+00
  4    4 1.51126e+02
  4    6 9.58520e+00
  4    8 3.09042e+00
  4   10 1.73834e+00
  4   12 1.44027e+00
  4   14 1.34095e+00
  4   16 1.12442e+00
  4   18 9.58976e-01
  4   20 9.10965e-01
  4   22 8.68527e-01
  4   24 7.30146e-01
  4   26 7.29057e-01
  4   28 7.23680e-01
  4   30 6.86299e-01
  4   32 6.75033e-01
  4   34 6.13968e-01
  4   36 7.02747e-01
  4   38 5.77068e-01
  4   40 5.98478e-01
  4   42 5.84528e-01
  4   44 6.42925e-01
  4   46 6.10794e-01
  4   48 6.72586e-01
  4   50 6.65109e-01
  4   52 6.69356e-01
  4   54 5.82349e-01
  4   56 5.32399e-01
  4   58 5.10911e-01
  4   60 4.46200e-01
  4   62 4.41771e-01
  4   64 3.99633e-01
  4   66 4.44784e-01
  4   68 4.80303e-01
  4   70 5.30289e-01
  4   72 5.23363e-01
  4   74 4.67242e-01
  4   76 3.85424e-01
  4   78 3.80067e-01
  4   80 3.06242e-01
  4   82 2.58987e-01
  4   84 3.06482e-01
  4   86 3.51872e-01
  4   88 3.29877e-01
  4   90 2.67509e-01
  5    1 1.04962e+00
  5    3 6.29508e+00
  5    5 1.51245e+02
  5    7 9.28715e+00
  5    9 2.99254e+00
  5   11 1.73746e+00
  5   13 1.37650e+00
  5   15 1.31300e+00
  5   17 1.07129e+00
  5   19 9.47422e-01
  5   21 9.14968e-01
  5   23 8.25824e-01
  5   25 7.74388e-01
  5   27 7.57262e-01
  5   29 7.25530e-01
  5   31 6.81111e-01
  5   33 6.49033e-01
  5   35 6.35407e-01
  5   37 6.25682e-01
  5   39 6.09158e-01
  5   41 5.97719e-01
  5   43 6.20613e-01
  5   45 6.78083e-01
  5   47 6.65989e-01
  5   49 6.53547e-01
  5   51 6.17687e-01
  5   53 6.06974e-01
  5   55 5.22827e-01
  5   57 5.26566e-01
  5   59 4.92540e-01
  5   61 4.33974e-01
  5   63 4.42886e-01
  5   65 4.66467e-01
  5   67 5.14939e-01
  5   69 5.21280e-01
  5   71 4.78424e-01
  5   73 4.92455e-01
  5   75 3.78162e-01
  5   77 4.08310e-01
  5   79 3.16150e-01
  5   81 2.80116e-01
  5   83 3.57124e-01
  5   85 3.31973e-01
  5   87 3.31925e-01
  5   89 3.17960e-01
  6    0 1.73663e-01
  6    2 1.27038e+00
  6    4 6.63739e+00
  6    6 1.51168e+02
  6    8 9.11527e+00
  6   10 2.92705e+00
  6   12 1.68588e+00
  6   14 1.34479e+00
  6   16 1.25684e+00
  6   18 1.03330e+00
  6   20 9.13842e-01
  6   22 9.19160e-01
  6   24 8.12082e-01
  6   26 7.90535e-01
  6   28 7.18951e-01
  6   30 7.27804e-01
  6   32 6.38575e-01
  6   34 7.04215e-01
  6   36 6.27895e-01
  6   38 6.48197e-01
  6   40 6.11754e-01
  6   42 5.89865e-01
  6   44 6.37815e-01
  6   46 6.55375e-01
  6   48 6.72025e-01
  6   50 6.16034e-01
  6   52 6.34326e-01
  6   54 5.98152e-01
  6   56 5.33632e-01
  6   58 4.92426e-01
  6   60 4.64718e-01
  6   62 4.32312e-01
  6   64 4.13540e-01
  6   66 4.58970e-01
  6   68 4.97079e-01
  6   70 4.99119e-01
  6   72 4.70577e-01
  6   74 4.71063e-01
  6   76 3.69295e-01
  6   78 4.05034e-01
  6   80 3.07803e-01
  6   82 2.67207e-01
  6   84 3.42980e-01
  6   86 3.35681e-01
  6   88 3.56666e-01
  6   90 2.76334e-01
  7    1 3.81067e-01
  7    3 1.52321e+00
  7    5 6.81239e+00
  7    7 1.51288e+02
  7    9 8.95477e+00
  7   11 2.88591e+00
  7   13 1.65415e+00
  7   15 1.28180e+00
  7   17 1.22384e+00
  7   19 1.04570e+00
  7   21 8.87067e-01
  7   23 9.10168e-01
  7   25 8.34701e-01
  7   27 7.33586e-01
  7   29 7.59598e-01
  7   31 6.89571e-01
  7   33 6.67940e-01
  7   35 6.47407e-01
  7   37 6.30513e-01
  7   39 6.48843e-01
  7   41 6.26816e-01
  7   43 6.51905e-01
  7   45 6.61814e-01
  7   47 6.85517e-01
  7   49 6.44424e-01
  7   51 5.82952e-01
  7   53 6.41305e-01
  7   55 5.47633e-01
  7   57 5.29080e-01
  7   59 4.86324e-01
  7   61 4.77131e-01
  7   63 4.65035e-01
  7   65 4.62521e-01
  7   67 5.43471e-01
  7   69 4.88130e-01
  7   71 4.68043e-01
  7   73 4.56775e-01
  7   75 3.52367e-01
  7   77 4.25648e-01
  7   79 3.05883e-01
  7   81 3.03919e-01
  7   83 3.52792e-01
  7   85 3.70162e-01
  7   87 3.32867e-01
  7   89 3.12096e-01
  8    0 9.04818e-02
  8    2 5.77414e-01
  8    4 1.63698e+00
  8    6 6.97264e+00
  8    8 1.51282e+02
  8   10 8.86525e+00
  8   12 2.83485e+00
  8   14 1.60011e+00
  8   16 1.27145e+00
  8   18 1.21988e+00
  8   20 9.88729e-01
  8   22 8.83904e-01
  8   24 8.92564e-01
  8   26 8.04384e-01
  8   28 7.53597e-01
  8   30 7.15570e-01
  8   32 7.12616e-01
  8   34 6.75892e-01
  8   36 6.31142e-01
  8   38 6.58503e-01
  8   40 6.54286e-01
  8   42 6.34948e-01
  8   44 6.20128e-01
  8   46 6.22213e-01
  8   48 6.70207e-01
  8   50 5.98045e-01
  8   52 6.11471e-01
  8   54 5.85975e-01
  8   56 5.44392e-01
  8   58 5.12376e-01
  8   60 5.09702e-01
  8   62 4.67048e-01
  8   64 4.33034e-01
  8   66 4.70399e-01
  8   68 4.82582e-01
  8   70 5.01122e-01
  8   72 4.47152e-01
  8   74 4.72566e-01
  8   76 3.63030e-01
  8   78 4.00790e-01
  8   80 3.25561e-01
  8   82 2.79228e-01
  8   84 3.22193e-01
  8   86 3.66904e-01
  8   88 3.37441e-01
  8   90 3.04997e-01
  9    1 2.63069e-01
  9    3 6.81657e-01
  9    5 1.73359e+00
  9    7 7.07201e+00
  9    9 1.31134e+02
  9   11 8.31339e+00
  9   13 2.56564e+00
  9   15 1.43222e+00
  9   17 1.13211e+00
  9   19 1.07942e+00
  9   21 8.86148e-01
  9   23 8.12633e-01
  9   25 7.76456e-01
  9   27 7.13393e-01
  9   29 6.57525e-01
  9   31 6.47115e-01
  9   33 6.33243e-01
  9   35 6.03651e-01
  9   37 6.05467e-01
  9   39 6.15108e-01
  9   41 6.00765e-01
  9   43 5.94000e-01
  9   45 5.63650e-01
  9   47 5.93055e-01
  9   49 5.68606e-01
  9   51 5.43046e-01
  9   53 5.36457e-01
  9   55 5.11142e-01
  9   57 4.99710e-01
  9   59 4.78082e-01
  9   61 4.71277e-01
  9   63 4.44828e-01
  9   65 4.33237e-01
  9   67 4.50534e-01
  9   69 4.62551e-01
  9   71 4.39241e-01
  9   73 3.68240e-01
  9   75 3.16599e-01
  9   77 3.75334e-01
  9   79 3.05401e-01
  9   81 2.77949e-01
  9   83 3.07027e-01
  9   85 3.43979e-01
  9   87 2.88039e-01
  9   89 3.01673e-01
 10    0 8.62940e-02
 10    2 3.76213e-01
 10    4 7.45686e-01
 10    6 1.81324e+00
 10    8 7.17941e+00
 10   10 1.15660e+02
 10   12 7.88059e+00
 10   14 2.36288e+00
 10   16 1.26368e+00
 10   18 1.03644e+00
 10   20 9.48830e-01
 10   22 7.91051e-01
 10   24 7.19526e-01
 10   26 6.99540e-01
 10   28 6.18771e-01
 10   30 6.01398e-01
 10   32 5.46909e-01
 10   34 5.42923e-01
 10   36 5.40150e-01
 10   38 5.38309e-01
 10   40 5.61916e-01
 10   42 5.47305e-01
 10   44 5.23465e-01
 10   46 5.03073e-01
 10   48 5.03823e-01
 10   50 4.98686e-01
 10   52 4.56902e-01
 10   54 4.63552e-01
 10   56 4.55663e-01
 10   58 4.64759e-01
 10   60 4.43260e-01
 10   62 4.28139e-01
 10   64 3.95202e-01
 10   66 3.82230e-01
 10   68 3.85698e-01
 10   70 4.06239e-01
 10   72 3.09689e-01
 10   74 3.71138e-01
 10   76 2.58048e-01
 10   78 3.18102e-01
 10   80 2.62740e-01
 10   82 2.37793e-01
 10   84 2.67568e-01
 10   86 2.64180e-01
 10   88 2.65753e-01
 10   90 2.43065e-01
 11    1 2.07882e-01
 11    3 4.30751e-01
 11    5 8.31823e-01
 11    7 1.88357e+00
 11    9 6.87053e+00
 11   11 1.03743e+02
 11   13 7.36401e+00
 11   15 2.22034e+00
 11   17 1.17010e+00
 11   19 9.57500e-01
 11   21 9.04035e-01
 11   23 7.22641e-01
 11   25 6.30130e-01
 11   27 6.09698e-01
 11   29 5.80681e-01
 11   31 5.11930e-01
 11   33 5.16369e-01
 11   35 5.24341e-01
 11   37 5.42918e-01
 11   39 4.85810e-01
 11   41 5.03513e-01
 11   43 4.89430e-01
 11   45 4.87249e-01
 11   47 4.71596e-01
 11   49 4.62291e-01
 11   51 4.31432e-01
 11   53 4.18449e-01
 11   55 4.08226e-01
 11   57 4.25236e-01
 11   59 3.94780e-01
 11   61 3.90728e-01
 11   63 3.77556e-01
