# 13C(3P)-CO2, ground-state PES; scattering cross sections (mgacesa, Sep 1 2021)
# E(eV)                 E(1/cm) total CS                elastic CS (both in 1E-16 cm^2)
0.029756207374384044	240	569.0065618442892	435.6166877196839
0.15374040476765088	1240	415.75357642126164	300.36738967903705
0.27772460216091777	2240	371.50300308738224	268.5917853695032
0.4017087995541846	3240	334.65004974862507	239.05494216003444
0.5256929969474514	4240	329.7012293628866	239.86290493825314
0.6496771943407182	5240	304.50337293048074	219.19603413157023
0.7736613917339852	6240	286.3699800044914	203.76507015998848
0.897645589127252	7240	278.92029138659893	198.05829675907194
1.0216297865205188	8240	276.9197189329609	200.12528834387774
1.1456139839137858	9240	276.4129118264187	200.15914718329398
1.2695981813070525	10240	275.23251951271203	200.4524156013256
1.3935823787003194	11240	272.79669895435194	199.58758658317734
1.5175665760935861	12240	269.02437130285045	197.10397342749
1.641550773486853	13240	264.33628792090377	193.65253817175815
1.76553497088012	14240	258.9750655643721	189.5065702479435
1.8895191682733867	15240	253.23090333092452	184.8719057628019
2.0135033656666534	16240	247.3447760010888	180.14025615853478
2.1374875630599206	17240	241.59138640020902	175.40131492506526
2.2614717604531873	18240	236.1092286164103	171.03938452001688
2.385455957846454	19240	231.26944973655094	167.02978335194877
2.509440155239721	20240	226.4988388170821	163.03437649595102
2.633424352632988	21240	222.15912917463191	159.663250490832
2.7574085500262546	22240	218.68075054954144	157.03783125624798
2.881392747419522	23240	214.88633792211908	153.97335417930535
3.0053769448127885	24240	212.3448845759995	152.12719626196687
3.129361142206055	25240	209.55317000737435	150.25188225043505
3.253345339599322	26240	207.32045077065507	148.47924340116867
3.377329536992589	27240	205.2352851150295	147.08179445601698
3.501313734385856	28240	203.6559278991702	146.11851232725266
3.6252979317791225	29240	202.43000947721615	146.5984895876464
3.7492821291723897	30240	200.90550310045325	144.49610030254615
3.8732663265656564	31240	199.49124999099527	143.8557379390949
3.997250523958923	32240	198.67700324817557	143.6528165698286
4.12123472135219	33240	198.06963746334415	143.42053786149992
4.245218918745457	34240	197.2819147247673	142.32458329120328
4.369203116138724	35240	196.36643897082746	141.07334559543344
4.49318731353199	36240	195.57233218689439	144.33708652181838
4.617171510925258	37240	195.09940129130194	142.76012983560867
4.741155708318525	38240	194.74733207830278	142.73416327200093
4.865139905711791	39240	194.3637934003395	142.7250105159256
