# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=1240.000000 (1/cm) = 0.15374040476765088 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 3.00312e+02
  1    3 4.11886e+01
  1    5 1.61127e+01
  1    7 1.09244e+01
  1    9 8.29985e+00
  1   11 5.39486e+00
  1   13 4.78983e+00
  1   15 4.30512e+00
  1   17 2.94919e+00
  1   19 2.49039e+00
  1   21 2.39516e+00
  1   23 1.81811e+00
  1   25 1.48330e+00
  1   27 1.52758e+00
  1   29 1.42388e+00
  1   31 1.24444e+00
  1   33 1.17465e+00
  1   35 1.05847e+00
  1   37 9.08712e-01
  1   39 8.55109e-01
  1   41 8.57314e-01
  1   43 8.48563e-01
  1   45 7.04950e-01
  1   47 6.11197e-01
  1   49 5.46614e-01
  1   51 5.56306e-01
  1   53 5.13350e-01
  1   55 3.98429e-01
  2    2 3.17036e+02
  2    4 3.17486e+01
  2    6 1.39357e+01
  2    8 9.79396e+00
  2   10 6.92784e+00
  2   12 5.11367e+00
  2   14 4.57594e+00
  2   16 3.64852e+00
  2   18 2.73016e+00
  2   20 2.43114e+00
  2   22 2.09487e+00
  2   24 1.65347e+00
  2   26 1.52275e+00
  2   28 1.47111e+00
  2   30 1.33165e+00
  2   32 1.20466e+00
  2   34 1.12812e+00
  2   36 1.00241e+00
  2   38 8.90136e-01
  2   40 8.46278e-01
  2   42 8.33520e-01
  2   44 7.62055e-01
  2   46 6.34713e-01
  2   48 5.64797e-01
  2   50 5.51949e-01
  2   52 5.37241e-01
  2   54 4.52236e-01
  2   56 2.92990e-01
  3    1 8.25330e+00
  3    3 3.17440e+02
  3    5 2.85054e+01
  3    7 1.27611e+01
  3    9 8.60784e+00
  3   11 6.41681e+00
  3   13 4.91060e+00
  3   15 4.04860e+00
  3   17 3.33267e+00
  3   19 2.63471e+00
  3   21 2.17995e+00
  3   23 1.89283e+00
  3   25 1.67625e+00
  3   27 1.50635e+00
  3   29 1.37197e+00
  3   31 1.24741e+00
  3   33 1.16167e+00
  3   35 1.08305e+00
  3   37 9.61037e-01
  3   39 8.77507e-01
  3   41 8.44397e-01
  3   43 8.03956e-01
  3   45 7.09171e-01
  3   47 6.24357e-01
  3   49 5.66481e-01
  3   51 5.54993e-01
  3   53 5.14236e-01
  3   55 4.05678e-01
  4    2 1.36495e+01
  4    4 3.18214e+02
  4    6 2.67213e+01
  4    8 1.16038e+01
  4   10 8.05838e+00
  4   12 6.08196e+00
  4   14 4.45741e+00
  4   16 3.74692e+00
  4   18 3.15591e+00
  4   20 2.38260e+00
  4   22 1.99979e+00
  4   24 1.85674e+00
  4   26 1.63813e+00
  4   28 1.42102e+00
  4   30 1.30728e+00
  4   32 1.20355e+00
  4   34 1.13440e+00
  4   36 1.05108e+00
  4   38 9.41568e-01
  4   40 8.53811e-01
  4   42 8.02817e-01
  4   44 7.47264e-01
  4   46 6.65235e-01
  4   48 5.90584e-01
  4   50 5.50093e-01
  4   52 5.30201e-01
  4   54 4.60705e-01
  4   56 2.99937e-01
  5    1 1.80164e+00
  5    3 1.59066e+01
  5    5 3.19141e+02
  5    7 2.52086e+01
  5    9 1.10039e+01
  5   11 7.70106e+00
  5   13 5.59797e+00
  5   15 4.18960e+00
  5   17 3.55796e+00
  5   19 2.86677e+00
  5   21 2.21172e+00
  5   23 1.96318e+00
  5   25 1.79179e+00
  5   27 1.54753e+00
  5   29 1.37397e+00
  5   31 1.25991e+00
  5   33 1.16458e+00
  5   35 1.09207e+00
  5   37 1.01296e+00
  5   39 9.29874e-01
  5   41 8.45973e-01
  5   43 7.86638e-01
  5   45 7.25804e-01
  5   47 6.56053e-01
  5   49 5.79272e-01
  5   51 5.57346e-01
  5   53 5.07619e-01
  5   55 4.11319e-01
  6    2 3.83445e+00
  6    4 1.71017e+01
  6    6 3.19986e+02
  6    8 2.42246e+01
