# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=16240.000000 (1/cm) = 2.0135033656666534 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.79282e+02
  1    3 2.51498e+01
  1    5 8.81022e+00
  1    7 3.23112e+00
  1    9 2.18422e+00
  1   11 1.73742e+00
  1   13 1.13426e+00
  1   15 1.22455e+00
  1   17 1.09595e+00
  1   19 8.59953e-01
  1   21 1.04107e+00
  1   23 9.65108e-01
  1   25 8.09821e-01
  1   27 7.06928e-01
  1   29 7.31213e-01
  1   31 6.80151e-01
  1   33 6.27410e-01
  1   35 5.89486e-01
  1   37 6.20257e-01
  1   39 6.37194e-01
  1   41 5.32879e-01
  1   43 5.67999e-01
  1   45 6.01769e-01
  1   47 5.66132e-01
  1   49 6.34758e-01
  1   51 5.08509e-01
  1   53 6.01205e-01
  1   55 5.89557e-01
  1   57 7.39644e-01
  1   59 5.78873e-01
  1   61 6.03616e-01
  1   63 6.71310e-01
  1   65 7.17004e-01
  1   67 7.53537e-01
  1   69 4.43614e-01
  1   71 5.30929e-01
  1   73 3.53471e-01
  1   75 6.11865e-01
  1   77 4.01765e-01
  1   79 6.52841e-01
  1   81 3.54538e-01
  1   83 5.10558e-01
  1   85 4.15658e-01
  1   87 5.82686e-01
  1   89 3.12250e-01
  1   91 5.25284e-01
  2    2 1.89312e+02
  2    4 1.89272e+01
  2    6 6.39584e+00
  2    8 2.80167e+00
  2   10 1.98599e+00
  2   12 1.48733e+00
  2   14 1.21368e+00
  2   16 1.21384e+00
  2   18 1.01374e+00
  2   20 9.26384e-01
  2   22 9.50909e-01
  2   24 9.00134e-01
  2   26 8.02684e-01
  2   28 7.32543e-01
  2   30 6.96534e-01
  2   32 6.56445e-01
  2   34 7.00167e-01
  2   36 6.36539e-01
  2   38 6.08121e-01
  2   40 5.70396e-01
  2   42 5.30752e-01
  2   44 5.02464e-01
  2   46 6.09805e-01
  2   48 5.71074e-01
  2   50 5.50939e-01
  2   52 5.93135e-01
  2   54 6.42841e-01
  2   56 6.35461e-01
  2   58 6.70493e-01
  2   60 6.31387e-01
  2   62 7.45979e-01
  2   64 6.23329e-01
  2   66 7.74842e-01
  2   68 4.33187e-01
  2   70 7.09050e-01
  2   72 3.72771e-01
  2   74 6.16447e-01
  2   76 4.19632e-01
  2   78 5.97098e-01
  2   80 3.92601e-01
  2   82 6.11808e-01
  2   84 4.24897e-01
  2   86 5.56025e-01
  2   88 3.30054e-01
  2   90 4.58389e-01
  3    1 5.03068e+00
  3    3 1.88978e+02
  3    5 1.62048e+01
  3    7 5.54949e+00
  3    9 2.50528e+00
  3   11 1.72885e+00
  3   13 1.44169e+00
  3   15 1.18441e+00
  3   17 1.09851e+00
  3   19 1.01225e+00
  3   21 9.95790e-01
  3   23 9.13741e-01
  3   25 8.65637e-01
  3   27 7.54162e-01
  3   29 7.15565e-01
  3   31 7.00982e-01
  3   33 6.12430e-01
  3   35 6.25748e-01
  3   37 5.93920e-01
  3   39 5.91134e-01
  3   41 6.10652e-01
  3   43 5.78898e-01
  3   45 6.19350e-01
  3   47 5.52684e-01
  3   49 5.76512e-01
  3   51 5.55238e-01
  3   53 6.34803e-01
  3   55 6.31503e-01
  3   57 6.21737e-01
  3   59 6.22608e-01
  3   61 6.42693e-01
  3   63 6.63715e-01
  3   65 6.55847e-01
  3   67 7.05970e-01
  3   69 4.40110e-01
  3   71 5.85432e-01
  3   73 3.88577e-01
  3   75 5.80595e-01
  3   77 3.96403e-01
  3   79 5.99542e-01
  3   81 3.96766e-01
  3   83 5.34222e-01
  3   85 4.20899e-01
  3   87 5.93731e-01
  3   89 2.95647e-01
  3   91 4.97659e-01
  4    2 8.11359e+00
  4    4 1.88312e+02
  4    6 1.50000e+01
  4    8 5.08405e+00
  4   10 2.29643e+00
  4   12 1.71036e+00
  4   14 1.38555e+00
  4   16 1.13171e+00
  4   18 1.10070e+00
  4   20 1.02026e+00
  4   22 9.03857e-01
  4   24 8.69922e-01
  4   26 8.22403e-01
  4   28 7.20287e-01
  4   30 6.93570e-01
  4   32 6.89300e-01
  4   34 6.38721e-01
  4   36 6.13197e-01
  4   38 6.11566e-01
  4   40 5.75317e-01
  4   42 6.05348e-01
  4   44 5.77277e-01
  4   46 6.08070e-01
  4   48 5.44083e-01
  4   50 5.60473e-01
  4   52 6.33134e-01
  4   54 6.25536e-01
  4   56 6.10087e-01
  4   58 6.73357e-01
  4   60 6.82806e-01
  4   62 7.07672e-01
  4   64 6.09771e-01
  4   66 7.19332e-01
  4   68 4.82115e-01
