# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=240.000000 (1/cm) = 0.029756207374384044 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 4.35611e+02
  1    3 6.91241e+01
  1    5 2.60111e+01
  1    7 1.04767e+01
  1    9 6.31842e+00
  1   11 5.01475e+00
  1   13 2.90145e+00
  1   15 2.73690e+00
  1   17 3.64287e+00
  1   19 2.34166e+00
  1   21 2.59484e+00
  1   23 1.55619e+00
  1   25 6.70693e-01
  2    2 4.66313e+02
  2    4 5.16404e+01
  2    6 1.92283e+01
  2    8 8.28091e+00
  2   10 5.84697e+00
  2   12 4.22246e+00
  2   14 2.75532e+00
  2   16 3.45289e+00
  2   18 2.91430e+00
  2   20 2.41401e+00
  2   22 2.12871e+00
  2   24 1.39354e+00
  3    1 1.39610e+01
  3    3 4.68976e+02
  3    5 4.30209e+01
  3    7 1.47761e+01
  3    9 6.85531e+00
  3   11 5.40512e+00
  3   13 3.49147e+00
  3   15 3.41570e+00
  3   17 3.48634e+00
  3   19 2.77058e+00
  3   21 2.46216e+00
  3   23 1.77067e+00
  3   25 6.02982e-01
  4    2 2.24986e+01
  4    4 4.71508e+02
  4    6 3.64365e+01
  4    8 1.21240e+01
  4   10 6.27621e+00
  4   12 4.58112e+00
  4   14 3.97900e+00
  4   16 3.54009e+00
  4   18 3.38286e+00
  4   20 2.87007e+00
  4   22 2.28622e+00
  4   24 1.26457e+00
  5    1 2.98726e+00
  5    3 2.44628e+01
  5    5 4.75647e+02
  5    7 3.17071e+01
  5    9 1.09163e+01
  5   11 5.42200e+00
  5   13 4.86222e+00
  5   15 4.22861e+00
  5   17 3.89166e+00
  5   19 3.40210e+00
  5   21 3.00120e+00
  5   23 1.80159e+00
  5   25 6.30384e-01
  6    2 5.49507e+00
  6    4 2.39003e+01
  6    6 4.81160e+02
  6    8 2.78743e+01
  6   10 9.43569e+00
  6   12 5.71276e+00
  6   14 5.22444e+00
