# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=13240.000000 (1/cm) = 1.641550773486853 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.92863e+02
  1    3 2.59964e+01
  1    5 1.00033e+01
  1    7 3.98691e+00
  1    9 2.37355e+00
  1   11 1.58286e+00
  1   13 1.28483e+00
  1   15 1.36721e+00
  1   17 1.07368e+00
  1   19 8.92037e-01
  1   21 1.04058e+00
  1   23 9.41501e-01
  1   25 7.58157e-01
  1   27 8.44198e-01
  1   29 7.54909e-01
  1   31 6.67645e-01
  1   33 6.50226e-01
  1   35 6.55382e-01
  1   37 5.51234e-01
  1   39 5.80682e-01
  1   41 5.98326e-01
  1   43 5.96364e-01
  1   45 5.49357e-01
  1   47 6.21563e-01
  1   49 5.42277e-01
  1   51 6.06686e-01
  1   53 5.77142e-01
  1   55 6.60890e-01
  1   57 5.07839e-01
  1   59 7.22743e-01
  1   61 6.22924e-01
  1   63 8.49329e-01
  1   65 6.19811e-01
  1   67 7.62466e-01
  1   69 6.22981e-01
  1   71 6.53963e-01
  1   73 4.52535e-01
  1   75 4.30328e-01
  1   77 5.10541e-01
  1   79 4.21757e-01
  1   81 4.40410e-01
  1   83 5.93964e-01
  1   85 4.92766e-01
  1   87 5.45867e-01
  1   89 2.39167e-01
  1   91 4.27362e-01
  2    2 2.03315e+02
  2    4 2.00376e+01
  2    6 7.35697e+00
  2    8 3.25534e+00
  2   10 2.03425e+00
  2   12 1.41935e+00
  2   14 1.31293e+00
  2   16 1.24849e+00
  2   18 9.90266e-01
  2   20 9.41794e-01
  2   22 9.94568e-01
  2   24 8.87414e-01
  2   26 7.96747e-01
  2   28 7.95117e-01
  2   30 7.09401e-01
  2   32 7.03391e-01
  2   34 6.53704e-01
  2   36 6.13424e-01
  2   38 5.85865e-01
  2   40 5.73144e-01
  2   42 5.76924e-01
  2   44 6.09409e-01
  2   46 5.53701e-01
  2   48 5.17594e-01
  2   50 5.88733e-01
  2   52 5.97647e-01
  2   54 6.08491e-01
  2   56 5.79021e-01
  2   58 6.87507e-01
  2   60 6.63388e-01
  2   62 8.29678e-01
  2   64 6.54902e-01
  2   66 7.77927e-01
  2   68 6.81305e-01
  2   70 6.25356e-01
  2   72 5.89811e-01
  2   74 4.46269e-01
  2   76 4.93971e-01
  2   78 4.02639e-01
  2   80 4.53350e-01
  2   82 5.46042e-01
  2   84 5.42855e-01
  2   86 6.28633e-01
  2   88 2.45474e-01
  2   90 4.74221e-01
  3    1 5.20020e+00
  3    3 2.03165e+02
  3    5 1.72055e+01
  3    7 6.31273e+00
  3    9 2.82484e+00
  3   11 1.84595e+00
  3   13 1.42731e+00
  3   15 1.22705e+00
  3   17 1.12751e+00
  3   19 1.00696e+00
  3   21 9.65454e-01
  3   23 9.40777e-01
  3   25 8.74090e-01
  3   27 8.04161e-01
  3   29 7.43409e-01
  3   31 7.30437e-01
  3   33 6.53419e-01
  3   35 6.18160e-01
  3   37 5.92141e-01
  3   39 5.88081e-01
  3   41 5.95915e-01
  3   43 5.60006e-01
  3   45 5.75093e-01
  3   47 6.02468e-01
  3   49 5.54093e-01
  3   51 6.09863e-01
  3   53 5.63383e-01
  3   55 6.04959e-01
  3   57 6.25862e-01
  3   59 7.25436e-01
  3   61 6.18970e-01
  3   63 7.98704e-01
  3   65 6.33573e-01
  3   67 7.57025e-01
  3   69 6.08215e-01
  3   71 5.87476e-01
  3   73 5.28186e-01
  3   75 4.33843e-01
  3   77 4.95899e-01
  3   79 4.44795e-01
  3   81 4.47615e-01
  3   83 5.38009e-01
  3   85 5.05174e-01
  3   87 5.82922e-01
  3   89 2.47366e-01
  3   91 4.29392e-01
  4    2 8.59009e+00
  4    4 2.02623e+02
  4    6 1.58781e+01
  4    8 5.71097e+00
  4   10 2.60310e+00
  4   12 1.80137e+00
  4   14 1.35291e+00
  4   16 1.15175e+00
  4   18 1.14800e+00
  4   20 9.88229e-01
  4   22 9.36433e-01
  4   24 9.33075e-01
  4   26 8.39546e-01
  4   28 7.73159e-01
  4   30 7.37518e-01
  4   32 6.95870e-01
  4   34 6.47098e-01
  4   36 6.08046e-01
  4   38 5.96985e-01
  4   40 5.75150e-01
  4   42 5.63364e-01
  4   44 5.68634e-01
  4   46 5.85960e-01
  4   48 5.92213e-01
  4   50 5.84983e-01
  4   52 5.68606e-01
  4   54 6.13379e-01
  4   56 6.37172e-01
  4   58 6.64756e-01
  4   60 6.62769e-01
  4   62 7.38070e-01
  4   64 6.82954e-01
  4   66 7.35891e-01
  4   68 6.82015e-01
  4   70 5.52204e-01
  4   72 6.42238e-01
  4   74 4.75439e-01
  4   76 5.21757e-01
  4   78 4.32670e-01
  4   80 4.73762e-01
  4   82 5.58217e-01
  4   84 5.22638e-01
  4   86 6.18357e-01
  4   88 2.65175e-01
  4   90 4.54356e-01
  5    1 1.11214e+00
  5    3 9.56258e+00
  5    5 2.02354e+02
  5    7 1.50605e+01
  5    9 5.34711e+00
  5   11 2.51526e+00
  5   13 1.69888e+00
  5   15 1.28897e+00
  5   17 1.15301e+00
  5   19 1.11360e+00
  5   21 9.63324e-01
  5   23 9.28845e-01
  5   25 9.24717e-01
  5   27 8.17240e-01
  5   29 7.50673e-01
  5   31 7.27229e-01
  5   33 6.88967e-01
  5   35 6.26903e-01
  5   37 6.03734e-01
  5   39 5.91129e-01
  5   41 5.97023e-01
  5   43 5.47978e-01
  5   45 5.54460e-01
  5   47 5.84576e-01
  5   49 5.77351e-01
  5   51 5.96907e-01
  5   53 5.86693e-01
  5   55 6.05888e-01
  5   57 6.54200e-01
  5   59 6.63418e-01
  5   61 6.80982e-01
  5   63 7.14994e-01
  5   65 6.95031e-01
  5   67 6.69467e-01
  5   69 6.14309e-01
  5   71 5.35816e-01
  5   73 5.90851e-01
  5   75 4.83626e-01
  5   77 5.09622e-01
  5   79 4.69728e-01
  5   81 4.52119e-01
  5   83 5.40933e-01
  5   85 4.93409e-01
  5   87 5.95770e-01
  5   89 2.62720e-01
  5   91 4.19070e-01
  6    2 2.00810e+00
  6    4 1.01096e+01
  6    6 2.02279e+02
  6    8 1.45469e+01
  6   10 5.17527e+00
  6   12 2.42035e+00
  6   14 1.63131e+00
  6   16 1.28866e+00
  6   18 1.15365e+00
  6   20 1.07614e+00
  6   22 9.75123e-01
  6   24 8.90168e-01
  6   26 8.66281e-01
  6   28 7.97014e-01
  6   30 7.35756e-01
  6   32 7.05954e-01
  6   34 6.60070e-01
  6   36 6.19989e-01
  6   38 5.92832e-01
  6   40 6.02395e-01
  6   42 5.91464e-01
  6   44 5.70403e-01
  6   46 5.99718e-01
  6   48 5.97353e-01
  6   50 5.73357e-01
  6   52 5.87498e-01
  6   54 6.21160e-01
  6   56 6.65050e-01
  6   58 6.50505e-01
  6   60 6.85765e-01
  6   62 6.64751e-01
  6   64 7.16476e-01
  6   66 6.79657e-01
  6   68 6.91181e-01
  6   70 5.25595e-01
  6   72 6.13968e-01
  6   74 5.38234e-01
  6   76 5.65730e-01
  6   78 4.96669e-01
  6   80 4.67353e-01
  6   82 5.57065e-01
  6   84 4.88223e-01
  6   86 6.00622e-01
  6   88 2.87050e-01
  6   90 4.40716e-01
  7    1 3.07065e-01
  7    3 2.43055e+00
  7    5 1.04333e+01
  7    7 2.02190e+02
  7    9 1.42570e+01
  7   11 5.00903e+00
  7   13 2.32479e+00
  7   15 1.61992e+00
  7   17 1.26329e+00
  7   19 1.09096e+00
  7   21 1.04392e+00
