# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=28240.000000 (1/cm) = 3.501313734385856 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.45651e+02
  1    3 2.05463e+01
  1    5 6.19374e+00
  1    7 2.39918e+00
  1    9 1.65718e+00
  1   11 1.77959e+00
  1   13 1.18861e+00
  1   15 1.07760e+00
  1   17 1.12646e+00
  1   19 1.07412e+00
  1   21 7.95593e-01
  1   23 7.96926e-01
  1   25 7.04404e-01
  1   27 6.24567e-01
  1   29 7.16199e-01
  1   31 8.19168e-01
  1   33 6.22593e-01
  1   35 5.76555e-01
  1   37 5.85000e-01
  1   39 5.58318e-01
  1   41 5.70543e-01
  1   43 5.55638e-01
  1   45 7.03217e-01
  1   47 5.48978e-01
  1   49 6.20257e-01
  1   51 6.77405e-01
  1   53 7.42486e-01
  1   55 6.24933e-01
  1   57 6.35852e-01
  1   59 6.41841e-01
  1   61 5.38051e-01
  1   63 4.54571e-01
  1   65 3.79382e-01
  1   67 4.21287e-01
  1   69 3.85525e-01
  1   71 6.11078e-01
  1   73 5.67329e-01
  1   75 4.75184e-01
  1   77 3.21496e-01
  1   79 4.38749e-01
  1   81 3.84711e-01
  1   83 3.93166e-01
  1   85 4.57473e-01
  1   87 5.38126e-01
  1   89 4.22779e-01
  1   91 4.10975e-01
  2    2 1.53755e+02
  2    4 1.51795e+01
  2    6 4.51927e+00
  2    8 2.03383e+00
  2   10 1.80543e+00
  2   12 1.48216e+00
  2   14 1.17524e+00
  2   16 1.10366e+00
  2   18 1.01409e+00
  2   20 9.66352e-01
  2   22 8.37097e-01
  2   24 8.03109e-01
  2   26 7.21773e-01
  2   28 7.18342e-01
  2   30 7.35401e-01
  2   32 7.27745e-01
  2   34 6.08582e-01
  2   36 6.10178e-01
  2   38 5.56631e-01
  2   40 5.21095e-01
  2   42 5.64135e-01
  2   44 6.37842e-01
  2   46 5.94890e-01
  2   48 6.24731e-01
  2   50 6.71690e-01
  2   52 7.05297e-01
  2   54 6.30211e-01
  2   56 5.80760e-01
  2   58 6.66700e-01
  2   60 5.96405e-01
  2   62 4.90412e-01
  2   64 4.08712e-01
  2   66 4.50512e-01
  2   68 4.99959e-01
  2   70 4.82528e-01
  2   72 5.07982e-01
  2   74 4.66338e-01
  2   76 3.85229e-01
  2   78 4.33468e-01
  2   80 3.90478e-01
  2   82 3.78941e-01
  2   84 4.91174e-01
  2   86 5.61779e-01
  2   88 3.82851e-01
  2   90 5.14525e-01
  3    1 4.10959e+00
  3    3 1.53183e+02
  3    5 1.29066e+01
  3    7 3.98421e+00
  3    9 2.09136e+00
  3   11 1.56387e+00
  3   13 1.46059e+00
  3   15 1.22475e+00
  3   17 1.02352e+00
  3   19 1.06591e+00
  3   21 8.89130e-01
  3   23 8.04012e-01
  3   25 7.78640e-01
  3   27 7.27586e-01
  3   29 7.11742e-01
  3   31 7.45796e-01
  3   33 6.31989e-01
  3   35 6.88307e-01
  3   37 5.90640e-01
  3   39 5.66676e-01
  3   41 5.15159e-01
  3   43 5.64745e-01
  3   45 6.25359e-01
  3   47 5.67711e-01
  3   49 5.99581e-01
  3   51 6.52913e-01
  3   53 6.88035e-01
  3   55 6.30030e-01
  3   57 6.64405e-01
  3   59 5.95698e-01
  3   61 5.10207e-01
  3   63 4.34353e-01
  3   65 4.07741e-01
  3   67 4.16741e-01
  3   69 4.91912e-01
  3   71 5.05602e-01
  3   73 4.92161e-01
  3   75 4.99583e-01
  3   77 3.81140e-01
  3   79 3.85301e-01
  3   81 4.37303e-01
  3   83 3.49580e-01
  3   85 4.50661e-01
  3   87 5.03704e-01
  3   89 3.64080e-01
  3   91 5.15475e-01
  4    2 6.50638e+00
  4    4 1.52668e+02
  4    6 1.19874e+01
  4    8 3.84005e+00
  4   10 1.85307e+00
  4   12 1.53216e+00
  4   14 1.44296e+00
  4   16 1.09535e+00
  4   18 1.02196e+00
  4   20 9.97143e-01
  4   22 8.76578e-01
  4   24 7.91713e-01
  4   26 8.24658e-01
  4   28 7.24884e-01
  4   30 6.98549e-01
  4   32 6.98681e-01
  4   34 6.25648e-01
  4   36 6.53928e-01
  4   38 5.37154e-01
  4   40 5.31172e-01
  4   42 5.39621e-01
  4   44 5.73848e-01
  4   46 6.23701e-01
  4   48 6.61369e-01
  4   50 6.95991e-01
  4   52 6.12571e-01
  4   54 6.77004e-01
  4   56 6.07888e-01
  4   58 6.39301e-01
  4   60 5.45386e-01
  4   62 4.96922e-01
  4   64 4.12382e-01
  4   66 4.62539e-01
  4   68 5.69672e-01
  4   70 4.94476e-01
  4   72 4.39345e-01
  4   74 4.75357e-01
  4   76 4.28812e-01
  4   78 4.26789e-01
  4   80 3.94503e-01
  4   82 3.92041e-01
  4   84 4.09876e-01
  4   86 5.86580e-01
  4   88 3.54665e-01
  4   90 5.42752e-01
  5    1 6.88384e-01
  5    3 7.17171e+00
  5    5 1.52599e+02
  5    7 1.15594e+01
  5    9 3.61290e+00
  5   11 1.82316e+00
  5   13 1.50635e+00
  5   15 1.36584e+00
  5   17 1.05377e+00
  5   19 9.64320e-01
  5   21 9.66284e-01
  5   23 8.08709e-01
  5   25 7.55436e-01
  5   27 7.90015e-01
  5   29 6.75621e-01
  5   31 7.21496e-01
  5   33 6.69590e-01
  5   35 6.96823e-01
  5   37 5.83326e-01
  5   39 5.99096e-01
  5   41 5.67446e-01
  5   43 5.37692e-01
  5   45 6.16739e-01
  5   47 6.12966e-01
  5   49 6.59704e-01
  5   51 6.07679e-01
  5   53 6.65012e-01
  5   55 6.51779e-01
  5   57 6.63120e-01
  5   59 5.61872e-01
