# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=14240.000000 (1/cm) = 1.7655349708801198 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.88672e+02
  1    3 2.57311e+01
  1    5 9.61350e+00
  1    7 3.70635e+00
  1    9 2.29379e+00
  1   11 1.61672e+00
  1   13 1.20619e+00
  1   15 1.35285e+00
  1   17 1.08267e+00
  1   19 8.74686e-01
  1   21 1.02963e+00
  1   23 9.62612e-01
  1   25 7.79771e-01
  1   27 7.88888e-01
  1   29 7.55735e-01
  1   31 6.43533e-01
  1   33 6.30658e-01
  1   35 6.73255e-01
  1   37 5.47779e-01
  1   39 5.84849e-01
  1   41 5.85253e-01
  1   43 5.79577e-01
  1   45 5.72666e-01
  1   47 6.35008e-01
  1   49 5.91907e-01
  1   51 5.76998e-01
  1   53 5.22501e-01
  1   55 7.03188e-01
  1   57 5.75295e-01
  1   59 7.37506e-01
  1   61 5.22195e-01
  1   63 7.82248e-01
  1   65 6.47455e-01
  1   67 8.67594e-01
  1   69 4.61151e-01
  1   71 6.90133e-01
  1   73 4.07717e-01
  1   75 4.68029e-01
  1   77 4.62612e-01
  1   79 4.77707e-01
  1   81 4.39338e-01
  1   83 5.86504e-01
  1   85 4.30851e-01
  1   87 5.36754e-01
  1   89 3.01911e-01
  1   91 4.33908e-01
  2    2 1.99001e+02
  2    4 1.96849e+01
  2    6 7.01497e+00
  2    8 3.04572e+00
  2   10 2.01489e+00
  2   12 1.41328e+00
  2   14 1.28233e+00
  2   16 1.24741e+00
  2   18 9.76879e-01
  2   20 9.27096e-01
  2   22 9.82671e-01
  2   24 8.84609e-01
  2   26 7.97392e-01
  2   28 7.82325e-01
  2   30 7.06866e-01
  2   32 7.08340e-01
  2   34 6.43386e-01
  2   36 6.43549e-01
  2   38 5.81812e-01
  2   40 5.75912e-01
  2   42 5.76713e-01
  2   44 5.73276e-01
  2   46 5.41110e-01
  2   48 5.39176e-01
  2   50 5.81417e-01
  2   52 5.53216e-01
  2   54 6.56788e-01
  2   56 5.73774e-01
  2   58 7.94895e-01
  2   60 5.93599e-01
  2   62 8.37237e-01
  2   64 5.36012e-01
  2   66 9.58609e-01
  2   68 5.26701e-01
  2   70 7.10624e-01
  2   72 4.66889e-01
  2   74 5.11134e-01
  2   76 4.58433e-01
  2   78 4.40537e-01
  2   80 4.32391e-01
  2   82 5.39961e-01
  2   84 5.03956e-01
  2   86 5.94232e-01
  2   88 2.74215e-01
  2   90 4.95500e-01
  3    1 5.14707e+00
  3    3 1.98780e+02
  3    5 1.68879e+01
  3    7 6.00913e+00
  3    9 2.68812e+00
  3   11 1.80167e+00
  3   13 1.40464e+00
  3   15 1.19852e+00
  3   17 1.12775e+00
  3   19 1.01770e+00
  3   21 9.52956e-01
  3   23 9.72572e-01
  3   25 8.78291e-01
  3   27 7.80261e-01
  3   29 7.31482e-01
  3   31 7.26229e-01
  3   33 6.40549e-01
  3   35 6.19399e-01
  3   37 5.84667e-01
  3   39 5.75915e-01
  3   41 5.76897e-01
  3   43 5.82504e-01
  3   45 5.67561e-01
  3   47 6.07265e-01
  3   49 5.93112e-01
  3   51 5.82647e-01
  3   53 5.69873e-01
  3   55 6.39734e-01
  3   57 6.21666e-01
  3   59 7.14907e-01
  3   61 5.80497e-01
  3   63 7.75120e-01
  3   65 5.98270e-01
  3   67 8.23727e-01
  3   69 5.03725e-01
  3   71 6.29603e-01
  3   73 4.55567e-01
  3   75 5.07183e-01
  3   77 4.63809e-01
  3   79 4.77142e-01
  3   81 4.12935e-01
  3   83 5.42744e-01
  3   85 4.52501e-01
  3   87 5.78116e-01
  3   89 3.10460e-01
  3   91 4.28001e-01
  4    2 8.43869e+00
  4    4 1.98232e+02
  4    6 1.55790e+01
  4    8 5.47659e+00
  4   10 2.46255e+00
  4   12 1.77312e+00
  4   14 1.33716e+00
  4   16 1.14278e+00
  4   18 1.13197e+00
  4   20 9.99382e-01
  4   22 9.29856e-01
  4   24 9.27636e-01
  4   26 8.39675e-01
  4   28 7.43969e-01
  4   30 7.11579e-01
  4   32 6.92172e-01
  4   34 6.44167e-01
  4   36 6.07015e-01
  4   38 6.05293e-01
  4   40 5.73636e-01
  4   42 5.61843e-01
  4   44 5.96260e-01
  4   46 5.78908e-01
  4   48 5.96936e-01
  4   50 5.93532e-01
  4   52 5.60067e-01
  4   54 6.34381e-01
  4   56 6.25406e-01
  4   58 7.14665e-01
  4   60 6.15089e-01
  4   62 7.52235e-01
  4   64 6.24238e-01
  4   66 7.98283e-01
  4   68 5.82747e-01
  4   70 6.14491e-01
  4   72 5.52896e-01
  4   74 5.25649e-01
  4   76 4.86170e-01
  4   78 4.66952e-01
  4   80 4.44236e-01
  4   82 5.43604e-01
  4   84 4.84002e-01
  4   86 6.13095e-01
  4   88 2.79231e-01
  4   90 4.94156e-01
  5    1 1.06875e+00
  5    3 9.38576e+00
  5    5 1.97934e+02
  5    7 1.48123e+01
  5    9 5.10788e+00
  5   11 2.38656e+00
  5   13 1.67887e+00
  5   15 1.27771e+00
  5   17 1.14997e+00
  5   19 1.10834e+00
  5   21 9.85923e-01
  5   23 9.10659e-01
  5   25 9.14016e-01
  5   27 8.11536e-01
  5   29 7.39775e-01
  5   31 7.24045e-01
  5   33 6.66823e-01
  5   35 6.21864e-01
  5   37 6.03251e-01
  5   39 5.79395e-01
  5   41 5.81393e-01
  5   43 5.60220e-01
  5   45 5.73502e-01
  5   47 5.90897e-01
  5   49 5.76469e-01
  5   51 5.86733e-01
  5   53 5.89167e-01
  5   55 6.48802e-01
  5   57 6.28086e-01
  5   59 6.50414e-01
  5   61 6.59478e-01
  5   63 7.31980e-01
  5   65 6.65720e-01
  5   67 7.02960e-01
  5   69 5.37913e-01
  5   71 5.68217e-01
  5   73 5.23301e-01
  5   75 5.19034e-01
  5   77 4.97454e-01
  5   79 5.00243e-01
  5   81 4.09537e-01
  5   83 5.26141e-01
  5   85 4.72902e-01
  5   87 5.96471e-01
  5   89 2.79657e-01
  5   91 4.62411e-01
  6    2 1.91464e+00
  6    4 9.91879e+00
  6    6 1.97903e+02
  6    8 1.42919e+01
  6   10 4.95941e+00
  6   12 2.31817e+00
  6   14 1.62120e+00
  6   16 1.26722e+00
  6   18 1.16588e+00
  6   20 1.05767e+00
  6   22 9.70592e-01
  6   24 8.72238e-01
  6   26 8.48166e-01
  6   28 7.92236e-01
  6   30 7.20963e-01
  6   32 6.89252e-01
  6   34 6.53653e-01
  6   36 6.26785e-01
  6   38 6.09911e-01
  6   40 5.98167e-01
  6   42 5.85883e-01
  6   44 5.76314e-01
  6   46 5.95482e-01
  6   48 5.98897e-01
  6   50 5.79467e-01
  6   52 5.97466e-01
  6   54 6.45119e-01
  6   56 6.41262e-01
  6   58 6.45346e-01
  6   60 6.74241e-01
  6   62 6.81672e-01
  6   64 7.01047e-01
  6   66 6.65637e-01
  6   68 6.38077e-01
  6   70 5.45268e-01
  6   72 5.89817e-01
  6   74 5.46693e-01
  6   76 5.32407e-01
  6   78 5.15667e-01
  6   80 4.54982e-01
  6   82 5.41289e-01
  6   84 4.64260e-01
