# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=8240.000000 (1/cm) = 1.0216297865205188 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.98358e+02
  1    3 2.66953e+01
  1    5 1.22166e+01
  1    7 6.35285e+00
  1    9 3.12298e+00
  1   11 1.83392e+00
  1   13 1.69920e+00
  1   15 1.42535e+00
  1   17 1.08577e+00
  1   19 1.13871e+00
  1   21 1.11791e+00
  1   23 9.05727e-01
  1   25 8.75927e-01
  1   27 9.36619e-01
  1   29 8.41567e-01
  1   31 7.74241e-01
  1   33 7.89760e-01
  1   35 7.37565e-01
  1   37 6.97586e-01
  1   39 6.67036e-01
  1   41 6.35225e-01
  1   43 6.36064e-01
  1   45 6.13971e-01
  1   47 6.38155e-01
  1   49 5.58238e-01
  1   51 6.07652e-01
  1   53 5.85265e-01
  1   55 6.78546e-01
  1   57 5.63825e-01
  1   59 6.58523e-01
  1   61 6.28332e-01
  1   63 6.25602e-01
  1   65 6.49448e-01
  1   67 4.76548e-01
  1   69 6.45034e-01
  1   71 5.15344e-01
  1   73 6.08118e-01
  1   75 3.53768e-01
  1   77 5.59292e-01
  1   79 4.22690e-01
  1   81 5.62131e-01
  1   83 3.98460e-01
  1   85 4.33018e-01
  1   87 5.35948e-01
  1   89 2.33362e-01
  1   91 3.26109e-01
  2    2 2.09040e+02
  2    4 2.14625e+01
  2    6 9.71818e+00
  2    8 4.88189e+00
  2   10 2.53430e+00
  2   12 1.79040e+00
  2   14 1.57369e+00
  2   16 1.25591e+00
  2   18 1.11010e+00
  2   20 1.13427e+00
  2   22 1.01424e+00
  2   24 8.85550e-01
  2   26 9.00140e-01
  2   28 8.82718e-01
  2   30 8.09283e-01
  2   32 7.79154e-01
  2   34 7.58891e-01
  2   36 7.11627e-01
  2   38 6.81562e-01
  2   40 6.55027e-01
  2   42 6.54923e-01
  2   44 6.20167e-01
  2   46 6.38537e-01
  2   48 5.74381e-01
  2   50 6.43220e-01
  2   52 5.76884e-01
  2   54 6.94896e-01
  2   56 5.56054e-01
  2   58 6.83935e-01
  2   60 6.07854e-01
  2   62 6.68178e-01
  2   64 6.24044e-01
  2   66 5.44112e-01
  2   68 6.25630e-01
  2   70 5.43386e-01
  2   72 6.29191e-01
  2   74 3.70463e-01
  2   76 5.70140e-01
  2   78 4.39980e-01
  2   80 5.74387e-01
  2   82 4.32157e-01
  2   84 4.37173e-01
  2   86 5.27869e-01
  2   88 2.35115e-01
  2   90 3.43131e-01
  3    1 5.34057e+00
  3    3 2.09548e+02
  3    5 1.88888e+01
  3    7 8.18596e+00
  3    9 4.13230e+00
  3   11 2.34775e+00
  3   13 1.67632e+00
  3   15 1.43067e+00
  3   17 1.25244e+00
  3   19 1.11140e+00
  3   21 1.04755e+00
  3   23 9.85486e-01
  3   25 9.15603e-01
  3   27 8.75743e-01
  3   29 8.52240e-01
  3   31 8.05953e-01
  3   33 7.63367e-01
  3   35 7.44824e-01
