# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=5240.000000 (1/cm) = 0.6496771943407182 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 2.18459e+02
  1    3 2.83117e+01
  1    5 1.27351e+01
  1    7 8.59858e+00
  1    9 4.67704e+00
  1   11 2.78638e+00
  1   13 2.10931e+00
  1   15 1.50100e+00
  1   17 1.40107e+00
  1   19 1.44835e+00
  1   21 1.15573e+00
  1   23 1.04623e+00
  1   25 1.13549e+00
  1   27 1.04015e+00
  1   29 8.94294e-01
  1   31 8.98908e-01
  1   33 9.19470e-01
  1   35 8.62131e-01
  1   37 8.22355e-01
  1   39 8.05861e-01
  1   41 7.84414e-01
  1   43 7.45221e-01
  1   45 7.26456e-01
  1   47 6.82223e-01
  1   49 6.37351e-01
  1   51 6.63988e-01
  1   53 5.85566e-01
  1   55 6.09325e-01
  1   57 5.23993e-01
  1   59 5.68817e-01
  1   61 4.61089e-01
  1   63 4.75113e-01
  1   65 4.61707e-01
  1   67 4.74543e-01
  1   69 4.47826e-01
  1   71 4.24438e-01
  1   73 4.21151e-01
  1   75 3.17531e-01
  1   77 4.93551e-01
  1   79 3.40592e-01
  1   81 3.85129e-01
  1   83 3.80648e-01
  1   85 2.69179e-01
  1   87 3.83341e-01
  1   89 1.47548e-01
  1   91 1.29544e-01
  2    2 2.30013e+02
  2    4 2.25996e+01
  2    6 1.10230e+01
  2    8 6.81290e+00
  2   10 3.78020e+00
  2   12 2.45023e+00
  2   14 1.81394e+00
  2   16 1.46523e+00
  2   18 1.43229e+00
  2   20 1.30251e+00
  2   22 1.10466e+00
  2   24 1.08857e+00
  2   26 1.08770e+00
  2   28 9.77092e-01
  2   30 9.07964e-01
  2   32 9.15365e-01
  2   34 8.93198e-01
  2   36 8.55110e-01
  2   38 8.31028e-01
  2   40 8.01517e-01
  2   42 7.70588e-01
  2   44 7.44857e-01
  2   46 6.98543e-01
  2   48 6.59393e-01
  2   50 6.67237e-01
  2   52 6.06415e-01
  2   54 6.30450e-01
  2   56 5.49226e-01
  2   58 5.89437e-01
  2   60 4.68075e-01
  2   62 5.28229e-01
  2   64 4.63263e-01
