# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=9240.000000 (1/cm) = 1.1456139839137855 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.99542e+02
  1    3 2.65971e+01
  1    5 1.17937e+01
  1    7 5.69803e+00
  1    9 2.89355e+00
  1   11 1.71762e+00
  1   13 1.58046e+00
  1   15 1.41911e+00
  1   17 1.03612e+00
  1   19 1.05551e+00
  1   21 1.10332e+00
  1   23 8.98962e-01
  1   25 8.41152e-01
  1   27 9.03222e-01
  1   29 8.27059e-01
  1   31 7.42990e-01
  1   33 7.45746e-01
  1   35 7.13358e-01
  1   37 6.45506e-01
  1   39 6.30429e-01
  1   41 6.31395e-01
  1   43 6.04979e-01
  1   45 5.97124e-01
  1   47 5.79673e-01
  1   49 6.09399e-01
  1   51 5.64893e-01
  1   53 6.55155e-01
  1   55 5.87606e-01
  1   57 6.71573e-01
  1   59 5.65854e-01
  1   61 7.53928e-01
  1   63 5.18171e-01
  1   65 7.68928e-01
  1   67 4.43347e-01
  1   69 7.13674e-01
  1   71 4.94218e-01
  1   73 7.08060e-01
  1   75 3.51091e-01
  1   77 5.54030e-01
  1   79 4.05635e-01
  1   81 5.34235e-01
  1   83 4.54473e-01
  1   85 5.10989e-01
  1   87 5.79132e-01
  1   89 2.36920e-01
  1   91 3.71428e-01
  2    2 2.10163e+02
  2    4 2.12009e+01
  2    6 9.18031e+00
  2    8 4.41723e+00
  2   10 2.35244e+00
  2   12 1.67435e+00
  2   14 1.51212e+00
  2   16 1.23685e+00
  2   18 1.04325e+00
  2   20 1.07386e+00
  2   22 1.00199e+00
  2   24 8.69601e-01
  2   26 8.64183e-01
  2   28 8.64309e-01
  2   30 7.95706e-01
  2   32 7.46282e-01
  2   34 7.19023e-01
  2   36 6.77284e-01
  2   38 6.53711e-01
  2   40 6.42046e-01
  2   42 6.17581e-01
  2   44 5.98824e-01
  2   46 5.98793e-01
  2   48 6.06634e-01
  2   50 6.16143e-01
  2   52 6.21217e-01
  2   54 6.03494e-01
  2   56 6.58156e-01
  2   58 6.24380e-01
  2   60 7.10381e-01
  2   62 5.56110e-01
  2   64 7.31772e-01
  2   66 5.25895e-01
  2   68 7.01863e-01
  2   70 5.03866e-01
  2   72 7.26664e-01
  2   74 3.84925e-01
  2   76 5.93963e-01
  2   78 4.20297e-01
  2   80 5.50526e-01
  2   82 4.77653e-01
  2   84 5.01498e-01
  2   86 5.64782e-01
  2   88 2.53408e-01
  2   90 3.77042e-01
  3    1 5.32077e+00
  3    3 2.10551e+02
  3    5 1.85171e+01
  3    7 7.74710e+00
  3    9 3.75468e+00
  3   11 2.18232e+00
  3   13 1.59370e+00
  3   15 1.36074e+00
  3   17 1.20671e+00
  3   19 1.06960e+00
  3   21 1.00995e+00
  3   23 9.61689e-01
  3   25 8.88901e-01
  3   27 8.53234e-01
  3   29 8.28489e-01
  3   31 7.78391e-01
  3   33 7.34189e-01
  3   35 7.02361e-01
  3   37 6.72599e-01
  3   39 6.34089e-01
  3   41 6.23681e-01
  3   43 6.11019e-01
  3   45 5.96076e-01
  3   47 5.87807e-01
  3   49 5.98494e-01
  3   51 5.97922e-01
  3   53 6.28988e-01
  3   55 5.83839e-01
  3   57 6.78902e-01
  3   59 5.77226e-01
  3   61 7.37142e-01
  3   63 5.33242e-01
  3   65 7.42375e-01
  3   67 4.98092e-01
  3   69 7.17167e-01
  3   71 4.87611e-01
  3   73 6.77315e-01
  3   75 3.65422e-01
  3   77 5.74623e-01
  3   79 4.03024e-01
  3   81 5.45783e-01
  3   83 4.73990e-01
  3   85 5.02678e-01
  3   87 5.66728e-01
  3   89 2.35045e-01
  3   91 3.51374e-01
  4    2 9.08994e+00
  4    4 2.10139e+02
  4    6 1.69731e+01
  4    8 6.94073e+00
  4   10 3.47977e+00
  4   12 2.08788e+00
  4   14 1.48576e+00
  4   16 1.32226e+00
  4   18 1.20190e+00
  4   20 1.02048e+00
  4   22 9.75743e-01
  4   24 9.60025e-01
  4   26 8.73406e-01
  4   28 8.25952e-01
  4   30 8.23838e-01
  4   32 7.68656e-01
  4   34 7.11481e-01
  4   36 6.87313e-01
  4   38 6.67902e-01
  4   40 6.44918e-01
  4   42 6.20077e-01
  4   44 6.02147e-01
  4   46 5.94174e-01
  4   48 6.18536e-01
  4   50 6.17951e-01
  4   52 6.14025e-01
  4   54 6.06517e-01
  4   56 6.61707e-01
  4   58 6.16335e-01
  4   60 7.06109e-01
  4   62 5.76974e-01
  4   64 7.11771e-01
  4   66 5.55236e-01
  4   68 7.08894e-01
  4   70 4.97458e-01
  4   72 6.82779e-01
  4   74 3.88447e-01
  4   76 6.36276e-01
  4   78 4.23406e-01
  4   80 5.46920e-01
  4   82 4.78737e-01
  4   84 5.17716e-01
  4   86 5.65179e-01
  4   88 2.40697e-01
  4   90 3.58408e-01
  5    1 1.31152e+00
  5    3 1.02933e+01
  5    5 2.09848e+02
  5    7 1.60575e+01
  5    9 6.53948e+00
  5   11 3.29112e+00
  5   13 1.93725e+00
  5   15 1.43944e+00
  5   17 1.31190e+00
  5   19 1.14512e+00
  5   21 9.91050e-01
  5   23 9.78956e-01
  5   25 9.41966e-01
  5   27 8.49327e-01
  5   29 8.17161e-01
  5   31 7.99585e-01
  5   33 7.43080e-01
  5   35 7.02732e-01
  5   37 6.78226e-01
  5   39 6.55037e-01
  5   41 6.29535e-01
  5   43 6.15383e-01
  5   45 6.04851e-01
  5   47 5.80793e-01
  5   49 6.07301e-01
  5   51 6.12490e-01
  5   53 6.25967e-01
  5   55 6.02189e-01
  5   57 6.37320e-01
  5   59 6.11481e-01
  5   61 7.00341e-01
  5   63 5.69322e-01
  5   65 7.08878e-01
  5   67 5.57597e-01
  5   69 6.92867e-01
  5   71 4.86368e-01
  5   73 6.46268e-01
  5   75 3.83482e-01
  5   77 6.23075e-01
  5   79 4.13648e-01
  5   81 5.37284e-01
  5   83 4.71329e-01
  5   85 5.03845e-01
  5   87 5.51722e-01
  5   89 2.28321e-01
  5   91 3.52717e-01
  6    2 2.50669e+00
  6    4 1.08093e+01
  6    6 2.09628e+02
  6    8 1.55358e+01
  6   10 6.27738e+00
  6   12 3.12782e+00
  6   14 1.89050e+00
  6   16 1.42658e+00
  6   18 1.25870e+00
  6   20 1.12290e+00
  6   22 9.97769e-01
  6   24 9.56676e-01
  6   26 9.16902e-01
  6   28 8.51788e-01
  6   30 8.08563e-01
  6   32 7.86221e-01
  6   34 7.33970e-01
  6   36 6.94007e-01
  6   38 6.82070e-01
  6   40 6.53289e-01
  6   42 6.26223e-01
  6   44 6.07633e-01
  6   46 6.14128e-01
  6   48 6.21235e-01
  6   50 6.15722e-01
  6   52 6.26207e-01
  6   54 6.15954e-01
  6   56 6.36449e-01
  6   58 6.32754e-01
  6   60 6.83286e-01
  6   62 6.02623e-01
  6   64 6.81244e-01
  6   66 5.88715e-01
  6   68 6.89591e-01
  6   70 5.09585e-01
  6   72 6.52705e-01
  6   74 3.94358e-01
  6   76 6.66986e-01
  6   78 4.31212e-01
  6   80 5.53557e-01
  6   82 4.78327e-01
  6   84 5.15364e-01
  6   86 5.51667e-01
  6   88 2.38865e-01
  6   90 3.59120e-01
  7    1 4.39089e-01
  7    3 2.98419e+00
  7    5 1.11271e+01
  7    7 2.09655e+02
  7    9 1.51806e+01
  7   11 6.02740e+00
  7   13 3.02126e+00
  7   15 1.85840e+00
  7   17 1.37369e+00
  7   19 1.22176e+00
  7   21 1.11705e+00
  7   23 9.82105e-01
  7   25 9.36967e-01
  7   27 9.06794e-01
  7   29 8.31723e-01
  7   31 7.84172e-01
  7   33 7.62207e-01
  7   35 7.21413e-01
  7   37 6.86798e-01
  7   39 6.67208e-01
  7   41 6.44134e-01
  7   43 6.20587e-01
  7   45 6.07535e-01
  7   47 6.09519e-01
  7   49 6.07732e-01
  7   51 6.19751e-01
  7   53 6.20687e-01
  7   55 6.22732e-01
  7   57 6.16467e-01
  7   59 6.38327e-01
  7   61 6.56391e-01
  7   63 6.18799e-01
  7   65 6.51943e-01
  7   67 5.98293e-01
  7   69 6.49206e-01
  7   71 5.05278e-01
  7   73 6.35485e-01
  7   75 3.92111e-01
  7   77 6.51786e-01
  7   79 4.37916e-01
  7   81 5.43523e-01
  7   83 4.64314e-01
  7   85 4.94822e-01
  7   87 5.38785e-01
  7   89 2.30792e-01
  7   91 3.45814e-01
  8    2 8.85466e-01
  8    4 3.24504e+00
  8    6 1.14054e+01
  8    8 2.09672e+02
  8   10 1.48823e+01
  8   12 5.89199e+00
  8   14 2.96095e+00
  8   16 1.79372e+00
  8   18 1.34610e+00
  8   20 1.22623e+00
  8   22 1.10246e+00
  8   24 9.59085e-01
  8   26 9.25750e-01
  8   28 8.98562e-01
  8   30 8.31000e-01
  8   32 7.78031e-01
  8   34 7.52675e-01
  8   36 7.16175e-01
  8   38 6.87717e-01
  8   40 6.70881e-01
  8   42 6.41479e-01
  8   44 6.26063e-01
  8   46 6.25474e-01
  8   48 6.22553e-01
  8   50 6.33079e-01
  8   52 6.26759e-01
  8   54 6.28835e-01
  8   56 6.29148e-01
  8   58 6.46651e-01
  8   60 6.53548e-01
  8   62 6.36574e-01
  8   64 6.30763e-01
  8   66 6.19133e-01
  8   68 6.48432e-01
  8   70 5.33186e-01
  8   72 6.42621e-01
  8   74 4.02812e-01
  8   76 6.60111e-01
  8   78 4.60427e-01
  8   80 5.85139e-01
  8   82 4.76080e-01
  8   84 5.02559e-01
