# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=21240.000000 (1/cm) = 2.633424352632988 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.58917e+02
  1    3 2.32514e+01
  1    5 7.40369e+00
  1    7 2.57625e+00
  1    9 1.99419e+00
  1   11 1.72693e+00
  1   13 1.19043e+00
  1   15 1.28766e+00
  1   17 1.20490e+00
  1   19 9.35248e-01
  1   21 9.59036e-01
  1   23 8.36664e-01
  1   25 7.07352e-01
  1   27 6.70384e-01
  1   29 7.33186e-01
  1   31 6.26548e-01
  1   33 7.32941e-01
  1   35 6.25765e-01
  1   37 6.09114e-01
  1   39 5.75651e-01
  1   41 5.34456e-01
  1   43 6.35122e-01
  1   45 5.30439e-01
  1   47 5.96124e-01
  1   49 5.47413e-01
  1   51 6.90025e-01
  1   53 5.49173e-01
  1   55 7.09664e-01
  1   57 6.50324e-01
  1   59 7.12660e-01
  1   61 6.04165e-01
  1   63 5.09689e-01
  1   65 4.67405e-01
  1   67 4.27063e-01
  1   69 4.96526e-01
  1   71 3.95571e-01
  1   73 4.16778e-01
  1   75 4.20950e-01
  1   77 4.92557e-01
  1   79 5.92843e-01
  1   81 4.49785e-01
  1   83 5.91106e-01
  1   85 3.20112e-01
  1   87 5.55152e-01
  1   89 3.47181e-01
  1   91 5.53625e-01
  2    2 1.68062e+02
  2    4 1.72301e+01
  2    6 5.35687e+00
  2    8 2.30095e+00
  2   10 1.99178e+00
  2   12 1.47619e+00
  2   14 1.23371e+00
  2   16 1.21195e+00
  2   18 1.01090e+00
  2   20 9.08500e-01
  2   22 8.75050e-01
  2   24 8.16645e-01
  2   26 7.03986e-01
  2   28 7.11703e-01
  2   30 6.78056e-01
  2   32 7.33558e-01
  2   34 6.90819e-01
  2   36 6.06443e-01
  2   38 5.75125e-01
  2   40 5.64191e-01
  2   42 5.45972e-01
  2   44 5.17136e-01
  2   46 5.82797e-01
  2   48 6.25776e-01
  2   50 6.18439e-01
  2   52 6.08979e-01
  2   54 6.79538e-01
  2   56 7.34312e-01
  2   58 6.46750e-01
  2   60 6.04665e-01
  2   62 6.05633e-01
  2   64 5.74655e-01
  2   66 4.65043e-01
  2   68 5.22106e-01
  2   70 4.07307e-01
  2   72 4.36899e-01
  2   74 4.31919e-01
  2   76 4.82605e-01
  2   78 6.29914e-01
  2   80 5.23726e-01
  2   82 6.08580e-01
  2   84 2.93785e-01
  2   86 5.62307e-01
  2   88 2.90184e-01
  2   90 5.84699e-01
  3    1 4.65079e+00
  3    3 1.67554e+02
  3    5 1.46819e+01
  3    7 4.68584e+00
  3    9 2.24259e+00
  3   11 1.72630e+00
  3   13 1.40032e+00
  3   15 1.20728e+00
  3   17 1.08539e+00
  3   19 1.04618e+00
  3   21 9.35870e-01
  3   23 8.03311e-01
  3   25 7.87202e-01
  3   27 7.06507e-01
  3   29 7.05532e-01
  3   31 6.91928e-01
  3   33 6.56423e-01
  3   35 6.50199e-01
  3   37 5.98306e-01
  3   39 5.71934e-01
  3   41 5.79911e-01
  3   43 5.83785e-01
  3   45 5.47651e-01
  3   47 5.77090e-01
  3   49 5.57363e-01
  3   51 6.32735e-01
  3   53 5.75823e-01
  3   55 6.94541e-01
  3   57 6.43283e-01
  3   59 6.69191e-01
  3   61 5.93575e-01
  3   63 5.25945e-01
  3   65 5.21575e-01
  3   67 4.46460e-01
  3   69 5.71149e-01
  3   71 3.54498e-01
  3   73 4.42261e-01
  3   75 4.25337e-01
  3   77 5.07852e-01
  3   79 5.85888e-01
  3   81 4.71454e-01
  3   83 6.42341e-01
  3   85 3.16051e-01
  3   87 6.06640e-01
  3   89 2.61304e-01
  3   91 5.89736e-01
  4    2 7.38569e+00
  4    4 1.66990e+02
  4    6 1.36039e+01
  4    8 4.38206e+00
  4   10 2.06083e+00
  4   12 1.62386e+00
  4   14 1.46374e+00
  4   16 1.12146e+00
  4   18 1.05251e+00
  4   20 1.01493e+00
  4   22 8.52100e-01
  4   24 8.11625e-01
  4   26 7.77989e-01
  4   28 7.54443e-01
  4   30 7.05998e-01
  4   32 6.74068e-01
  4   34 6.78362e-01
  4   36 6.31877e-01
  4   38 5.87192e-01
  4   40 5.76821e-01
  4   42 5.94385e-01
  4   44 5.35139e-01
  4   46 5.35287e-01
  4   48 6.23799e-01
  4   50 6.36423e-01
  4   52 6.32792e-01
  4   54 6.17756e-01
  4   56 6.91524e-01
  4   58 6.69922e-01
  4   60 6.18399e-01
  4   62 5.70515e-01
  4   64 5.98714e-01
  4   66 4.59860e-01
  4   68 5.35468e-01
  4   70 4.32886e-01
  4   72 4.39981e-01
  4   74 4.30341e-01
  4   76 4.83707e-01
  4   78 6.36479e-01
  4   80 4.19792e-01
  4   82 6.46391e-01
  4   84 3.38699e-01
  4   86 6.03300e-01
  4   88 3.14989e-01
  4   90 5.18750e-01
  5    1 8.22935e-01
  5    3 8.15873e+00
  5    5 1.66843e+02
  5    7 1.30993e+01
  5    9 4.09370e+00
  5   11 1.97338e+00
  5   13 1.63211e+00
  5   15 1.37634e+00
  5   17 1.06327e+00
  5   19 1.03131e+00
  5   21 9.94916e-01
  5   23 8.45056e-01
  5   25 7.93573e-01
  5   27 7.54207e-01
  5   29 7.72306e-01
  5   31 6.50073e-01
  5   33 6.51978e-01
  5   35 6.77695e-01
  5   37 6.46445e-01
  5   39 5.59685e-01
  5   41 5.72748e-01
  5   43 6.10845e-01
  5   45 5.43574e-01
  5   47 5.56318e-01
  5   49 5.69350e-01
  5   51 6.39619e-01
  5   53 6.30088e-01
  5   55 6.49666e-01
  5   57 6.85518e-01
  5   59 6.29612e-01
  5   61 5.80632e-01
  5   63 5.50995e-01
  5   65 5.57596e-01
  5   67 4.43901e-01
  5   69 5.26353e-01
  5   71 3.91859e-01
  5   73 4.45422e-01
  5   75 4.34314e-01
  5   77 4.56886e-01
  5   79 6.03596e-01
  5   81 4.47955e-01
  5   83 6.36244e-01
  5   85 3.32212e-01
  5   87 5.89602e-01
  5   89 2.61515e-01
  5   91 5.67647e-01
  6    2 1.46172e+00
  6    4 8.65991e+00
  6    6 1.66875e+02
  6    8 1.26061e+01
  6   10 3.96952e+00
  6   12 1.97099e+00
  6   14 1.53153e+00
  6   16 1.31613e+00
  6   18 1.08503e+00
  6   20 9.92842e-01
  6   22 9.43570e-01
  6   24 8.17832e-01
  6   26 8.08912e-01
  6   28 7.57532e-01
  6   30 7.23782e-01
  6   32 6.78509e-01
  6   34 6.62702e-01
  6   36 6.87823e-01
  6   38 5.85789e-01
  6   40 5.69893e-01
  6   42 5.91126e-01
  6   44 5.81701e-01
  6   46 5.50071e-01
  6   48 6.34930e-01
  6   50 6.10795e-01
  6   52 5.98345e-01
  6   54 6.76195e-01
  6   56 7.20503e-01
  6   58 6.30400e-01
  6   60 5.93995e-01
  6   62 5.61457e-01
  6   64 5.93435e-01
  6   66 4.63502e-01
  6   68 5.58114e-01
  6   70 4.51474e-01
  6   72 4.46777e-01
  6   74 5.01619e-01
  6   76 4.34066e-01
  6   78 6.24561e-01
  6   80 4.39128e-01
  6   82 6.12282e-01
  6   84 3.80109e-01
  6   86 5.82705e-01
  6   88 3.00840e-01
  6   90 5.25696e-01
  7    1 1.98326e-01
  7    3 1.80344e+00
  7    5 9.07245e+00
  7    7 1.66783e+02
  7    9 1.23786e+01
  7   11 3.89826e+00
  7   13 1.88736e+00
  7   15 1.49565e+00
  7   17 1.32360e+00
  7   19 1.02598e+00
  7   21 1.00473e+00
  7   23 9.31126e-01
  7   25 8.08215e-01
  7   27 7.72196e-01
  7   29 7.23515e-01
  7   31 6.96337e-01
  7   33 6.71495e-01
  7   35 6.99092e-01
  7   37 6.59487e-01
  7   39 5.73649e-01
  7   41 5.97194e-01
  7   43 5.91113e-01
  7   45 5.57757e-01
  7   47 5.55359e-01
  7   49 5.90824e-01
  7   51 6.24401e-01
  7   53 6.19040e-01
  7   55 6.53720e-01
  7   57 6.62252e-01
  7   59 6.15492e-01
  7   61 5.69403e-01
  7   63 5.60566e-01
  7   65 5.84622e-01
  7   67 4.64352e-01
  7   69 5.03040e-01
  7   71 4.56612e-01
  7   73 4.55891e-01
  7   75 4.56435e-01
  7   77 4.43227e-01
  7   79 5.91588e-01
  7   81 4.67932e-01
  7   83 5.82469e-01
  7   85 3.87848e-01
