# 13C+CO2(ji) -> 13C+CO2(jf) molscat cross sections, CS8_JMAX90 approx. (written on 08/08/2023); 
# E=31240.000000 (1/cm) = 3.8732663265656564 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  1    1 1.43394e+02
  1    3 1.94887e+01
  1    5 5.86028e+00
  1    7 2.28883e+00
  1    9 1.56183e+00
  1   11 1.80617e+00
  1   13 1.22679e+00
  1   15 1.05765e+00
  1   17 1.14722e+00
  1   19 1.02577e+00
  1   21 7.94454e-01
  1   23 7.49465e-01
  1   25 7.45033e-01
  1   27 6.08001e-01
  1   29 7.68900e-01
  1   31 7.41112e-01
  1   33 6.41646e-01
  1   35 5.60259e-01
  1   37 6.12610e-01
  1   39 4.85799e-01
  1   41 6.06618e-01
  1   43 5.14818e-01
  1   45 6.87313e-01
  1   47 5.52890e-01
  1   49 7.06211e-01
  1   51 6.29324e-01
  1   53 6.89399e-01
  1   55 6.99000e-01
  1   57 6.19725e-01
  1   59 6.54335e-01
  1   61 4.61133e-01
  1   63 4.20249e-01
  1   65 3.75825e-01
  1   67 4.92564e-01
  1   69 5.03231e-01
  1   71 5.35642e-01
  1   73 4.55384e-01
  1   75 5.30669e-01
  1   77 2.88478e-01
  1   79 4.86008e-01
  1   81 4.96618e-01
  1   83 3.32047e-01
  1   85 3.77505e-01
  1   87 4.39533e-01
  1   89 4.13340e-01
  1   91 3.69977e-01
  2    2 1.51241e+02
  2    4 1.43235e+01
  2    6 4.29597e+00
  2    8 2.00527e+00
  2   10 1.72462e+00
  2   12 1.52697e+00
  2   14 1.14075e+00
  2   16 1.11522e+00
  2   18 1.03256e+00
  2   20 9.26750e-01
  2   22 8.45509e-01
  2   24 7.81446e-01
  2   26 7.24823e-01
  2   28 7.45679e-01
  2   30 7.27312e-01
  2   32 6.97503e-01
  2   34 6.27733e-01
  2   36 5.72928e-01
  2   38 5.37925e-01
  2   40 5.43066e-01
  2   42 5.84657e-01
  2   44 6.14750e-01
  2   46 6.53553e-01
  2   48 6.41451e-01
  2   50 7.15701e-01
  2   52 6.45368e-01
  2   54 6.21855e-01
  2   56 5.98808e-01
  2   58 6.01767e-01
  2   60 5.67415e-01
  2   62 4.29299e-01
  2   64 4.25102e-01
  2   66 4.73581e-01
  2   68 5.51985e-01
  2   70 5.55329e-01
  2   72 4.61410e-01
  2   74 4.00981e-01
  2   76 3.11043e-01
  2   78 4.68878e-01
  2   80 4.17488e-01
  2   82 4.20870e-01
  2   84 4.17109e-01
  2   86 4.68386e-01
  2   88 3.80697e-01
  2   90 4.77940e-01
  3    1 3.89802e+00
  3    3 1.50516e+02
  3    5 1.22674e+01
  3    7 3.75735e+00
  3    9 2.03052e+00
  3   11 1.56214e+00
  3   13 1.46169e+00
  3   15 1.21011e+00
  3   17 1.00416e+00
  3   19 1.05969e+00
  3   21 8.52206e-01
  3   23 8.42322e-01
  3   25 7.36741e-01
  3   27 7.78138e-01
  3   29 6.76942e-01
  3   31 7.59844e-01
  3   33 6.30592e-01
  3   35 6.75073e-01
  3   37 5.74064e-01
  3   39 5.57262e-01
  3   41 5.45727e-01
  3   43 5.30886e-01
  3   45 6.56192e-01
  3   47 6.02561e-01
  3   49 6.46335e-01
  3   51 6.46465e-01
  3   53 6.80577e-01
  3   55 6.52378e-01
  3   57 5.96940e-01
  3   59 5.49344e-01
  3   61 4.73294e-01
  3   63 4.14521e-01
  3   65 4.23334e-01
  3   67 4.56905e-01
  3   69 4.93469e-01
  3   71 5.11930e-01
  3   73 4.32986e-01
  3   75 5.15783e-01
  3   77 3.50353e-01
  3   79 4.30610e-01
  3   81 4.46534e-01
  3   83 3.45549e-01
  3   85 4.15176e-01
  3   87 4.61619e-01
  3   89 3.54997e-01
  3   91 4.31367e-01
  4    2 6.13940e+00
  4    4 1.50217e+02
  4    6 1.13877e+01
  4    8 3.65394e+00
  4   10 1.84162e+00
  4   12 1.48606e+00
  4   14 1.41633e+00
  4   16 1.11940e+00
  4   18 9.75367e-01
  4   20 1.00760e+00
  4   22 8.69251e-01
  4   24 8.01671e-01
  4   26 7.99674e-01
  4   28 7.19713e-01
  4   30 7.10600e-01
  4   32 6.87474e-01
  4   34 6.38043e-01
  4   36 6.03713e-01
  4   38 5.56988e-01
  4   40 5.43228e-01
  4   42 5.55801e-01
  4   44 5.81568e-01
  4   46 6.84687e-01
  4   48 6.58214e-01
  4   50 6.99935e-01
  4   52 6.35531e-01
  4   54 6.49443e-01
  4   56 5.80461e-01
  4   58 5.87157e-01
  4   60 5.43868e-01
  4   62 4.49632e-01
  4   64 4.35026e-01
  4   66 4.91229e-01
  4   68 5.53113e-01
  4   70 5.11042e-01
  4   72 4.46152e-01
  4   74 4.50578e-01
  4   76 3.92023e-01
  4   78 4.23769e-01
  4   80 3.88498e-01
  4   82 3.62262e-01
  4   84 4.50329e-01
  4   86 4.98298e-01
  4   88 3.83382e-01
  4   90 4.52587e-01
  5    1 6.51305e-01
  5    3 6.81643e+00
  5    5 1.50010e+02
  5    7 1.10107e+01
  5    9 3.43557e+00
  5   11 1.77585e+00
  5   13 1.47714e+00
  5   15 1.36068e+00
  5   17 1.05760e+00
  5   19 9.64466e-01
  5   21 9.48766e-01
  5   23 8.10736e-01
  5   25 7.50780e-01
  5   27 7.81528e-01
  5   29 6.95408e-01
  5   31 7.09888e-01
  5   33 6.84411e-01
  5   35 6.60807e-01
  5   37 5.64417e-01
  5   39 5.71473e-01
  5   41 5.84122e-01
  5   43 5.33794e-01
  5   45 6.55150e-01
  5   47 6.20141e-01
  5   49 6.75869e-01
  5   51 6.35665e-01
  5   53 6.89380e-01
  5   55 6.16972e-01
  5   57 6.07320e-01
  5   59 5.48144e-01
  5   61 5.17646e-01
  5   63 4.61473e-01
  5   65 4.16106e-01
  5   67 5.02730e-01
  5   69 4.65442e-01
  5   71 5.03597e-01
  5   73 4.37905e-01
  5   75 4.88841e-01
  5   77 3.55334e-01
  5   79 4.43090e-01
  5   81 4.44314e-01
  5   83 3.49918e-01
  5   85 4.27383e-01
  5   87 4.45231e-01
  5   89 3.96252e-01
  5   91 4.09251e-01
  6    2 1.17204e+00
  6    4 7.24837e+00
  6    6 1.50182e+02
  6    8 1.06516e+01
  6   10 3.30933e+00
